Italy_Roma
 41,88         12,5          1             1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 373	1008	3.6	82	0	38	8	1.4	175
 374	1009	5.7	68	146	206	6	0.2	121
 375	1009	6.8	59	168	100	3	0.6	102
 376	1009	7.1	59	82	84	4	2.0	146
 377	1010	6.6	64	0	30	4	0.8	100
 378	1010	6.2	64	0	0	4	0.3	117
 379	1010	5.8	68	0	0	4	1.4	132
 380	1010	5.5	68	0	0	3	1.4	155
 381	1011	5.1	70	0	0	3	0.5	129
 382	1011	4.7	73	0	0	3	0.3	148
 383	1011	4.3	75	0	0	3	0.8	154
 384	1012	4.0	75	0	0	2	1.1	104
 385	1012	3.4	75	0	0	2	0.9	124
 386	1012	2.9	78	0	0	2	0.9	136
 387	1013	2.4	77	0	0	2	2.2	133
 388	1013	2.1	76	0	0	1	1.6	141
 389	1013	1.8	78	0	0	1	0.2	148
 390	1014	1.6	87	0	0	1	0.1	126
 391	1014	1.5	92	0	0	1	0.1	112
 392	1014	1.5	93	0	1	0	0.5	148
 393	1015	3.4	82	53	42	0	1.4	113
 394	1015	5.8	73	157	64	0	2.6	125
 395	1015	8.2	65	267	72	0	0.9	70
 396	1016	10.3	55	341	74	0	2.8	133
 397	1016	11.9	52	376	69	0	2.6	115
 398	1016	12.8	48	349	64	0	4.8	125
 399	1016	13.1	44	281	58	0	11.2	111
 400	1016	12.5	44	99	106	5	9.4	86
 401	1016	10.8	48	0	33	4	6.0	74
 402	1016	10.1	58	0	0	4	2.4	78
 403	1016	9.5	60	0	0	4	1.8	127
 404	1016	8.8	60	0	0	4	0.5	164
 405	1016	8.1	63	0	0	3	0.8	120
 406	1016	7.5	65	0	0	3	1.6	126
 407	1016	6.8	71	0	0	3	2.0	96
 408	1016	6.1	72	0	0	3	1.2	84
 409	1016	5.5	78	0	0	2	0.8	95
 410	1016	4.9	80	0	0	2	0.3	83
 411	1016	4.3	89	0	0	2	0.9	143
 412	1016	3.9	93	0	0	2	0.1	153
 413	1016	3.6	95	0	0	1	0.0	213
 414	1016	3.4	97	0	0	1	0.4	211
 415	1016	3.2	95	0	0	1	0.1	130
 416	1016	3.2	92	0	1	1	0.4	203
 417	1016	5.1	81	52	41	0	0.5	119
 418	1016	7.5	66	163	64	0	0.4	119
 419	1016	9.9	54	272	71	0	2.8	168
 420	1016	12.0	46	354	71	0	7.8	147
 421	1016	13.6	42	393	58	0	7.8	51
 422	1016	14.5	38	351	59	0	4.4	81
 423	1016	14.7	36	272	53	0	6.5	100
 424	1016	14.1	39	155	44	0	13.1	51
 425	1016	12.6	42	34	28	1	6.0	67
 426	1016	10.9	54	0	0	1	6.0	82
 427	1016	10.4	55	0	0	1	3.6	56
 428	1016	9.8	55	0	0	2	4.8	75
 429	1015	9.3	59	0	0	2	3.6	63
 430	1015	8.7	60	0	0	2	3.1	99
 431	1015	8.2	64	0	0	3	3.6	73
 432	1015	7.6	71	0	0	3	2.4	95
 433	1015	7.1	70	0	0	3	5.6	56
 434	1015	6.6	71	0	0	4	1.6	340
 435	1015	6.1	77	0	0	4	0.7	86
 436	1015	5.9	76	0	0	4	0.7	93
 437	1015	5.6	75	0	0	5	1.8	59
 438	1015	5.4	79	0	0	5	1.4	66
 439	1015	5.3	82	0	0	5	2.4	58
 440	1015	5.3	82	0	1	6	2.0	81
 441	1015	7.0	73	38	47	6	2.4	84
 442	1015	8.8	62	59	117	6	2.8	82
 443	1015	11.0	55	165	131	4	2.6	91
 444	1015	12.9	51	238	133	3	5.2	70
 445	1015	14.4	48	275	133	2	4.8	107
 446	1014	15.5	45	328	86	0	2.2	50
 447	1014	16.0	46	239	97	0	2.0	82
 448	1014	15.3	47	91	78	4	1.4	74
 449	1013	13.9	51	15	33	4	1.1	93
 450	1013	12.4	58	0	0	4	2.4	86
 451	1013	12.0	60	0	0	4	2.0	71
 452	1012	11.7	64	0	0	5	3.6	91
 453	1012	11.3	62	0	0	5	2.6	54
 454	1012	11.0	66	0	0	5	2.0	77
 455	1011	10.6	70	0	0	5	3.3	98
 456	1011	10.2	69	0	0	6	2.4	61
 457	1010	9.9	69	0	0	6	1.6	75
 458	1010	9.5	73	0	0	6	1.6	79
 459	1010	9.1	75	0	0	6	0.9	69
 460	1009	8.8	81	0	0	7	0.5	50
 461	1009	8.7	85	0	0	7	0.4	100
 462	1009	8.6	88	0	0	7	0.7	141
 463	1008	8.4	94	0	0	7	0.4	171
 464	1008	8.4	90	0	1	8	1.0	111
 465	1008	8.9	84	0	30	8	2.6	156
 466	1007	9.4	83	0	66	8	1.1	82
 467	1007	10.2	84	0	116	8	1.2	123
 468	1007	10.6	85	0	135	8	1.0	156
 469	1006	10.8	83	0	97	8	1.4	151
 470	1007	10.9	83	0	109	8	3.3	147
 471	1007	10.8	81	0	66	8	3.1	86
 472	1007	10.5	81	0	43	8	4.0	87
 473	1007	10.0	85	0	12	8	5.2	65
 474	1007	9.4	85	0	0	8	3.3	58
 475	1008	8.9	88	0	0	8	1.0	72
 476	1008	8.0	99	0	0	8	0.5	57
 477	1008	8.8	92	0	0	8	0.8	127
 478	1008	8.5	91	0	0	8	0.6	114
 479	1008	8.5	88	0	0	7	0.3	125
 480	1009	8.2	95	0	0	7	0.2	96
 481	1009	8.2	98	0	0	7	0.7	138
 482	1009	8.0	98	0	0	7	1.6	145
 483	1009	7.9	98	0	0	7	1.8	157
 484	1009	7.8	98	0	0	7	3.1	113
 485	1010	7.7	98	0	0	7	4.4	109
 486	1010	7.6	98	0	0	7	3.3	88
 487	1010	7.6	98	0	0	7	2.8	65
 488	1010	7.7	98	0	2	7	3.3	69
 489	1010	9.4	95	26	51	7	5.6	90
 490	1011	11.4	81	47	121	7	5.2	52
 491	1011	12.5	71	16	168	8	2.8	93
 492	1011	13.6	61	23	205	8	5.6	50
 493	1011	14.6	72	36	222	8	10.3	45
 494	1011	15.2	81	50	212	8	6.5	340
 495	1011	15.7	64	71	160	7	4.0	330
 496	1011	15.6	56	85	85	4	2.2	352
 497	1010	14.8	57	20	45	4	2.8	52
 498	1010	13.6	61	0	0	4	1.8	109
 499	1010	13.3	64	0	0	5	1.6	67
 500	1010	13.0	66	0	0	5	2.0	89
 501	1010	12.8	64	0	0	5	3.1	75
 502	1010	12.5	68	0	0	5	2.0	49
 503	1009	12.2	71	0	0	6	3.6	71
 504	1009	11.9	73	0	0	6	2.8	103
 505	1009	11.6	74	0	0	6	4.0	37
 506	1009	11.3	76	0	0	6	1.6	51
 507	1009	11.0	75	0	0	6	3.6	78
 508	1008	10.9	79	0	0	7	1.2	104
 509	1008	10.7	79	0	0	7	1.4	80
 510	1008	10.6	83	0	0	7	1.4	78
 511	1008	10.5	85	0	0	7	0.1	69
 512	1008	10.4	85	0	1	8	0.2	114
 513	1008	11.1	81	0	28	8	0.1	129
 514	1007	11.1	86	0	76	8	0.2	132
 515	1007	12.3	85	0	87	8	0.3	132
 516	1007	12.7	81	0	85	8	0.1	102
 517	1007	13.1	81	0	113	8	0.2	208
 518	1007	13.7	81	1	154	8	0.3	204
 519	1007	13.9	81	0	127	8	0.4	213
 520	1008	13.9	81	1	92	8	1.8	199
 521	1008	13.5	81	0	32	8	1.8	125
 522	1008	12.8	85	0	0	8	4.0	123
 523	1008	12.6	85	0	0	7	6.5	79
 524	1008	12.1	85	0	0	7	2.4	84
 525	1009	11.5	85	0	0	7	2.8	58
 526	1009	11.0	85	0	0	7	1.1	84
 527	1009	10.5	85	0	0	7	1.4	176
 528	1009	9.9	85	0	0	7	1.1	145
 529	1010	9.0	89	0	0	6	1.8	137
 530	1010	8.1	93	0	0	6	0.5	112
 531	1010	7.2	97	0	0	6	0.1	130
 532	1010	6.8	98	0	0	6	0.5	229
 533	1010	6.3	95	0	0	6	0.4	115
 534	1011	6.0	87	0	0	5	0.6	172
 535	1011	5.6	87	0	0	5	0.4	129
