Garmisch-Partenkirchen DWD normal
 47,483        11,067        719           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 3344	935	10.1	90	0	134	8	0.0	80
 3345	935	10.1	87	57	279	8	0.0	290
 3346	935	11.1	81	73	328	8	0.0	0
 3347	935	11.1	77	0	234	8	1.0	40
 3348	935	11.6	61	0	244	8	3.0	230
 3349	935	11.5	61	0	240	8	2.0	260
 3350	935	12.0	50	0	222	8	2.0	260
 3351	935	13.2	45	0	193	8	3.0	230
 3352	935	13.3	46	47	243	8	2.0	230
 3353	935	13.4	50	0	106	8	1.0	270
 3354	935	12.3	50	0	57	8	1.0	270
 3355	937	8.1	77	0	12	8	1.0	130
 3356	938	7.7	82	0	0	8	0.0	99
 3357	938	7.8	87	0	0	8	0.0	80
 3358	939	7.2	91	0	0	8	0.0	99
 3359	939	6.7	88	0	0	8	1.0	100
 3360	939	6.2	91	0	0	8	0.0	280
 3361	939	6.1	92	0	0	8	0.0	170
 3362	939	6.3	92	0	0	8	0.0	99
 3363	939	5.6	92	0	0	8	0.0	0
 3364	939	5.4	93	0	0	8	0.0	0
 3365	939	5.4	93	0	3	8	1.0	210
 3366	939	5.9	93	7	65	8	0.0	60
 3367	939	7.2	88	21	142	8	0.0	99
 3368	940	7.9	79	39	216	8	0.0	99
 3369	940	8.9	74	57	279	8	1.0	50
 3370	940	8.7	80	0	212	8	2.0	80
 3371	940	7.8	79	0	235	8	2.0	50
 3372	941	6.9	86	87	375	8	1.0	130
 3373	941	9.3	69	85	370	8	2.0	30
 3374	940	10.7	62	155	413	7	1.0	80
 3375	941	11.0	58	128	364	7	3.0	240
 3376	941	10.9	52	47	244	8	3.0	260
 3377	942	9.4	67	29	174	8	2.0	260
 3378	942	8.2	72	12	97	8	2.0	270
 3379	942	7.6	80	2	23	8	1.0	180
 3380	943	7.1	80	0	0	8	1.0	190
 3381	944	6.9	82	0	0	8	0.0	99
 3382	944	7.1	82	0	0	8	0.0	99
 3383	944	6.9	82	0	0	8	1.0	350
 3384	944	6.7	85	0	0	8	1.0	240
 3385	944	6.5	87	0	0	7	1.0	290
 3386	944	6.2	89	0	0	7	0.0	330
 3387	943	6.2	89	0	0	7	1.0	20
 3388	943	6.3	88	0	0	7	0.0	99
 3389	944	5.8	89	0	3	7	0.0	230
 3390	944	6.0	90	14	83	7	0.0	99
 3391	944	8.8	78	64	196	7	0.0	99
 3392	943	10.9	58	79	265	7	0.0	60
 3393	943	12.4	55	115	339	7	0.0	110
 3394	943	13.5	41	72	329	8	1.0	260
 3395	942	14.8	36	83	362	8	2.0	230
 3396	942	15.1	40	87	376	8	2.0	40
 3397	942	15.5	38	85	370	8	2.0	30
 3398	942	15.0	44	77	345	8	1.0	360
 3399	942	13.9	50	0	194	8	2.0	250
 3400	942	12.9	58	0	154	8	2.0	240
 3401	942	12.4	63	0	108	8	2.0	220
 3402	942	11.4	72	0	58	8	2.0	200
 3403	942	11.0	75	0	14	8	2.0	220
 3404	942	10.3	81	0	0	8	1.0	240
 3405	942	9.7	87	0	0	8	0.0	99
 3406	942	9.6	89	0	0	8	0.1	270
 3407	941	9.5	90	0	0	8	0.0	0
 3408	941	9.4	91	0	0	8	0.0	0
 3409	941	9.4	92	0	0	8	0.0	0
 3410	940	9.3	92	0	0	8	0.0	0
 3411	940	9.3	92	0	0	8	0.2	290
 3412	940	9.2	93	0	0	8	0.0	300
 3413	940	9.1	93	0	2	8	0.0	99
 3414	940	9.3	93	0	39	8	0.0	0
 3415	940	10.1	93	21	144	8	0.0	0
 3416	939	12.9	81	40	217	8	0.0	99
 3417	939	14.1	76	57	280	8	0.0	220
 3418	938	16.3	67	72	330	8	1.0	50
 3419	938	16.4	71	83	363	8	0.0	240
 3420	937	18.7	64	87	377	8	1.0	180
 3421	936	20.8	47	171	443	7	1.0	140
 3422	935	22.2	45	155	414	7	2.0	40
 3423	934	22.8	40	193	389	7	2.0	40
 3424	934	23.4	39	95	299	7	2.0	30
 3425	933	22.7	40	58	217	7	3.0	30
 3426	933	22.0	41	37	139	7	3.0	50
 3427	933	20.1	48	6	36	8	0.0	20
 3428	933	16.2	65	0	0	8	0.0	0
 3429	934	13.4	76	0	0	8	0.2	100
 3430	934	11.2	82	0	0	7	0.0	170
 3431	933	9.6	87	0	0	7	1.0	180
 3432	933	9.1	88	0	0	7	1.0	230
 3433	932	8.0	90	0	0	7	0.0	0
 3434	932	7.4	91	0	0	7	0.0	200
 3435	931	7.3	92	0	0	7	0.0	270
 3436	931	6.2	92	0	0	7	1.0	230
 3437	930	6.2	93	2	6	7	0.0	220
 3438	930	7.4	93	28	100	7	0.0	99
 3439	929	13.4	77	86	203	7	0.6	200
 3440	929	18.8	58	119	289	7	0.0	170
 3441	928	22.1	38	172	364	7	1.0	200
 3442	927	24.3	35	217	421	7	2.0	150
 3443	927	25.7	23	165	434	7	1.0	150
 3444	926	26.8	19	174	450	7	1.0	250
 3445	926	27.6	18	256	467	7	2.0	170
 3446	925	28.1	17	232	439	7	1.0	360
 3447	925	27.9	18	193	390	7	1.0	100
 3448	924	26.5	25	142	323	7	0.0	230
 3449	924	25.4	30	116	241	7	2.0	30
 3450	924	24.8	32	37	140	7	1.0	20
 3451	924	22.6	46	9	40	7	0.0	0
 3452	925	18.1	64	0	0	7	0.0	0
 3453	925	15.5	72	0	0	7	0.0	0
 3454	925	13.0	79	0	0	7	1.0	240
 3455	926	11.9	83	0	0	7	0.0	240
 3456	926	11.7	86	0	0	7	0.0	260
 3457	927	10.8	86	0	0	7	0.0	250
 3458	927	10.3	87	0	0	7	0.0	200
 3459	927	9.2	88	0	0	7	0.0	230
 3460	928	8.8	90	0	0	7	0.0	100
 3461	929	9.2	88	2	7	7	0.0	220
 3462	930	10.7	85	14	86	7	0.0	0
 3463	930	14.5	77	65	199	7	0.0	0
 3464	931	15.5	71	118	290	7	2.0	30
 3465	931	16.0	72	172	365	7	3.0	50
 3466	931	16.8	67	217	422	7	3.0	40
 3467	931	17.0	68	248	459	7	3.0	40
 3468	931	17.6	67	261	475	7	3.0	50
 3469	930	17.9	65	256	468	7	3.0	60
 3470	930	18.7	61	155	416	7	4.0	50
 3471	930	17.7	64	128	368	7	4.0	50
 3472	931	17.3	67	95	301	7	3.0	50
 3473	931	17.1	69	29	177	8	2.0	70
 3474	931	16.5	72	0	60	8	2.0	60
 3475	932	15.3	79	0	15	8	2.0	50
 3476	932	14.6	83	0	0	8	1.0	140
 3477	933	13.8	89	0	0	8	1.0	110
 3478	933	13.6	92	0	0	8	1.0	90
 3479	934	12.8	91	0	0	8	3.0	70
 3480	934	12.4	92	0	0	8	3.0	70
 3481	934	11.9	93	0	0	8	2.0	100
 3482	934	11.9	94	0	0	8	2.0	90
 3483	934	11.4	93	0	0	8	2.0	60
 3484	934	10.9	93	0	0	8	2.0	90
 3485	935	10.6	93	0	3	8	2.0	90
 3486	935	10.5	94	0	40	8	2.0	110
 3487	935	10.9	93	0	88	8	1.0	90
 3488	936	11.0	92	39	219	8	1.0	60
 3489	936	11.8	89	57	282	8	1.0	80
 3490	936	12.9	84	72	331	8	1.0	20
 3491	936	13.8	79	165	436	7	2.0	30
 3492	936	13.6	80	261	476	7	3.0	50
 3493	936	14.1	80	255	469	7	2.0	60
 3494	936	13.9	82	232	441	7	2.0	60
 3495	936	13.4	84	128	368	7	3.0	60
 3496	936	13.2	85	95	302	7	2.0	90
 3497	936	13.0	88	58	221	8	2.0	100
 3498	936	12.6	92	13	102	8	2.0	100
 3499	937	12.6	92	2	27	8	1.0	110
 3500	937	12.7	93	0	0	8	0.0	0
 3501	938	12.7	93	0	0	8	0.0	0
 3502	938	12.9	93	0	0	8	0.0	30
 3503	938	12.9	93	0	0	8	0.0	0
 3504	938	12.9	93	0	0	8	0.0	0
 3505	937	12.5	94	0	0	8	0.0	190
 3506	937	12.7	94	0	0	8	1.0	260
 3507	937	12.3	94	0	0	8	1.0	80
 3508	937	12.5	94	0	0	8	0.0	0
 3509	937	12.3	94	0	3	8	1.0	230
 3510	938	12.6	94	0	40	8	0.0	0
 3511	938	13.0	94	0	89	8	0.0	220
 3512	938	15.1	83	0	137	8	0.0	90
 3513	938	16.5	76	0	179	8	1.0	80
 3514	938	17.6	69	0	213	8	2.0	110
 3515	938	18.5	67	0	236	8	3.0	60
 3516	937	18.6	71	87	378	8	3.0	50
 3517	937	18.2	72	85	373	8	4.0	60
 3518	937	19.9	68	77	348	8	4.0	60
 3519	936	19.9	68	64	306	8	4.0	60
 3520	936	20.0	67	47	248	8	3.0	70
 3521	936	19.9	67	29	179	8	3.0	60
 3522	936	18.0	74	13	103	8	2.0	100
 3523	937	17.9	76	2	28	8	2.0	90
 3524	937	16.7	78	0	0	8	1.5	110
 3525	937	15.8	80	0	0	8	1.0	80
 3526	938	14.9	85	0	0	8	0.5	200
 3527	937	13.7	89	0	0	8	0.3	240
 3528	936	12.6	90	0	0	8	0.2	220
 3529	934	11.6	92	0	0	8	0.3	250
 3530	932	10.8	93	0	0	8	0.2	200
 3531	931	10.2	94	0	0	8	0.2	0
 3532	930	10.2	95	0	0	8	0.0	0
 3533	930	10.2	95	0	6	8	0.3	0
 3534	929	10.3	95	0	41	8	0.0	0
 3535	929	10.8	96	0	89	8	1.0	220
 3536	929	11.4	95	0	137	8	0.0	30
 3537	928	12.0	92	57	283	8	0.0	0
