Germany_Potsdam_2009_DWD
 52,47         13,4          50            1

 hy	p	Ta	RH	G_Bh	G_Dh	N	FF	DD
 281	1009.6	-3.0	76.0	0.0	0.0	1.0	4.4	170.0
 282	1009.0	-3.1	77.0	0.0	0.0	1.0	4.7	180.0
 283	1008.7	-3.8	77.0	0.0	0.0	0.0	5.2	180.0
 284	1007.9	-3.7	75.0	0.0	0.0	0.0	5.7	180.0
 285	1007.9	-4.4	74.0	0.0	0.0	0.0	6.0	190.0
 286	1007.6	-5.4	75.0	0.0	0.0	0.0	5.7	180.0
 287	1007.2	-5.6	73.0	0.0	0.0	2.0	6.4	190.0
 288	1006.3	-5.9	74.0	0.0	0.0	2.0	5.9	180.0
 289	1005.7	-5.3	72.0	0.0	0.0	3.0	6.2	190.0
 290	1004.8	-4.6	71.0	0.0	0.0	4.0	7.2	190.0
 291	1004.6	-4.3	72.0	0.0	0.0	7.0	6.7	190.0
 292	1004.2	-3.4	68.0	0.0	0.0	7.0	6.7	200.0
 293	1004.0	-2.9	67.0	0.0	0.0	7.0	6.6	190.0
 294	1003.8	-2.5	68.0	0.0	0.0	7.0	5.8	190.0
 295	1003.4	-1.7	64.0	0.0	0.0	7.0	6.9	190.0
 296	1003.2	-1.6	66.0	0.0	0.0	7.0	7.5	190.0
 297	1003.7	-1.9	69.0	8.3	36.1	6.0	6.5	200.0
 298	1004.2	-1.2	63.0	2.8	66.7	7.0	5.9	200.0
 299	1004.1	-0.4	62.0	0.0	77.8	7.0	6.2	200.0
 300	1003.7	0.4	64.0	13.9	105.6	6.0	5.6	200.0
 301	1003.4	1.6	63.0	88.9	147.2	6.0	4.7	200.0
 302	1003.3	2.1	62.0	0.0	100.0	8.0	3.9	200.0
 303	1003.0	1.9	66.0	0.0	44.4	7.0	3.1	190.0
 304	1003.2	2.0	67.0	0.0	19.4	8.0	2.9	180.0
 305	1002.9	1.7	69.0	0.0	0.0	8.0	3.3	170.0
 306	1002.8	2.0	67.0	0.0	0.0	6.0	4.3	190.0
 307	1002.7	1.0	71.0	0.0	0.0	5.0	3.9	190.0
 308	1002.6	0.2	70.0	0.0	0.0	6.0	3.8	190.0
 309	1002.6	-1.2	72.0	0.0	0.0	2.0	3.5	180.0
 310	1002.5	-2.1	72.0	0.0	0.0	2.0	3.5	180.0
 311	1002.7	-2.8	74.0	0.0	0.0	1.0	3.7	180.0
 312	1002.4	-3.6	75.0	0.0	0.0	0.0	3.5	170.0
 313	1001.9	-4.4	77.0	0.0	0.0	0.0	3.5	190.0
 314	1001.4	-5.3	80.0	0.0	0.0	0.0	3.6	180.0
 315	1001.1	-5.3	80.0	0.0	0.0	0.0	3.4	180.0
 316	1001.2	-6.5	84.0	0.0	0.0	0.0	3.6	180.0
 317	1000.9	-5.8	81.0	0.0	0.0	0.0	3.9	190.0
 318	1001.2	-7.6	87.0	0.0	0.0	0.0	3.6	180.0
 319	1000.9	-6.9	86.0	0.0	0.0	0.0	3.7	180.0
 320	1001.3	-7.1	84.0	0.0	0.0	3.0	4.3	190.0
 321	1001.2	-7.8	88.0	0.0	27.8	6.0	3.6	180.0
 322	1001.4	-6.8	83.0	8.3	77.8	6.0	3.2	190.0
 323	1001.6	-5.0	75.0	19.4	122.2	6.0	1.2	180.0
 324	1001.1	-3.8	68.0	13.9	141.7	7.0	0.5	180.0
 325	1001.1	-2.7	67.0	30.6	152.8	7.0	0.8	130.0
 326	1000.9	-0.8	61.0	83.3	127.8	6.0	0.6	140.0
 327	1001.1	-1.5	65.0	22.2	91.7	7.0	1.2	160.0
 328	1001.6	-2.1	66.0	0.0	36.1	7.0	1.2	200.0
 329	1001.7	-2.7	71.0	0.0	0.0	8.0	0.8	180.0
 330	1002.1	-2.3	72.0	0.0	0.0	7.0	1.9	220.0
 331	1002.4	-2.6	74.0	0.0	0.0	7.0	2.5	240.0
 332	1002.9	-1.9	75.0	0.0	0.0	8.0	2.8	250.0
 333	1003.2	-1.7	86.0	0.0	0.0	8.0	3.5	270.0
 334	1003.4	-1.5	96.0	0.0	0.0	8.0	3.1	260.0
 335	1003.8	-0.8	99.0	0.0	0.0	8.0	2.7	260.0
 336	1004.0	-0.3	100.0	0.0	0.0	-1.0	2.7	260.0
 337	1004.3	-0.1	99.0	0.0	0.0	-1.0	2.7	260.0
 338	1004.7	0.0	99.0	0.0	0.0	-1.0	3.1	270.0
 339	1005.2	0.2	99.0	0.0	0.0	-1.0	3.5	280.0
 340	1005.4	0.5	100.0	0.0	0.0	-1.0	3.7	280.0
 341	1005.8	0.7	100.0	0.0	0.0	-1.0	3.7	280.0
 342	1006.4	0.9	98.0	0.0	0.0	-1.0	3.8	290.0
 343	1006.8	1.0	99.0	0.0	0.0	-1.0	3.3	290.0
 344	1007.3	1.1	99.0	0.0	0.0	-1.0	3.6	280.0
 345	1007.9	1.0	99.0	2.8	11.1	-1.0	2.9	270.0
 346	1008.4	1.2	99.0	0.0	25.0	-1.0	3.0	270.0
 347	1008.8	1.6	99.0	0.0	50.0	-1.0	3.5	280.0
 348	1009.0	1.7	99.0	0.0	63.9	-1.0	3.3	280.0
 349	1009.1	1.8	99.0	0.0	52.8	-1.0	2.9	280.0
 350	1009.4	2.0	99.0	0.0	55.6	-1.0	2.5	280.0
 351	1009.5	1.8	99.0	0.0	30.6	-1.0	2.0	300.0
 352	1009.9	1.5	100.0	0.0	8.3	-1.0	1.8	290.0
 353	1010.5	1.3	99.0	0.0	0.0	-1.0	1.9	280.0
 354	1010.9	1.2	99.0	0.0	0.0	-1.0	1.8	250.0
 355	1011.5	1.3	99.0	0.0	0.0	-1.0	1.6	280.0
 356	1012.0	1.1	99.0	0.0	0.0	-1.0	1.6	310.0
 357	1012.4	1.1	99.0	0.0	0.0	-1.0	1.2	320.0
 358	1012.5	1.1	99.0	0.0	0.0	-1.0	1.7	330.0
 359	1012.8	1.1	99.0	0.0	0.0	-1.0	1.2	360.0
 360	1013.3	1.0	99.0	0.0	0.0	-1.0	1.4	20.0
 361	1013.5	0.8	99.0	0.0	0.0	-1.0	1.4	40.0
 362	1013.6	0.6	100.0	0.0	0.0	-1.0	1.8	70.0
 363	1014.1	0.4	99.0	0.0	0.0	-1.0	1.1	60.0
 364	1014.3	0.1	99.0	0.0	0.0	-1.0	1.1	90.0
 365	1014.6	-0.3	100.0	0.0	0.0	-1.0	1.7	90.0
 366	1014.9	-0.7	99.0	0.0	0.0	8.0	3.1	90.0
 367	1015.1	-0.7	99.0	0.0	0.0	8.0	2.7	110.0
 368	1015.2	-0.5	99.0	0.0	0.0	8.0	2.5	140.0
 369	1015.5	-0.3	100.0	2.8	13.9	8.0	1.9	140.0
 370	1015.7	-0.1	99.0	0.0	38.9	8.0	1.4	140.0
 371	1015.9	0.2	99.0	2.8	72.2	8.0	2.4	130.0
 372	1015.6	0.5	93.0	2.8	72.2	8.0	2.7	130.0
 373	1015.5	0.4	91.0	0.0	55.6	8.0	2.4	140.0
 374	1015.2	0.3	89.0	0.0	44.4	8.0	2.8	120.0
 375	1014.8	0.2	90.0	0.0	27.8	8.0	3.0	130.0
 376	1014.9	0.1	90.0	0.0	13.9	8.0	3.6	130.0
 377	1014.6	0.0	88.0	0.0	0.0	8.0	4.2	130.0
 378	1014.5	-0.2	87.0	0.0	0.0	7.0	4.6	130.0
 379	1014.4	-0.7	89.0	0.0	0.0	2.0	4.4	130.0
 380	1013.9	-1.4	92.0	0.0	0.0	1.0	5.2	120.0
 381	1013.3	-1.7	94.0	0.0	0.0	1.0	4.6	110.0
 382	1013.1	-1.6	91.0	0.0	0.0	5.0	4.6	120.0
 383	1012.3	-2.0	94.0	0.0	0.0	4.0	4.2	120.0
 384	1011.8	-1.9	91.0	0.0	0.0	5.0	4.3	120.0
 385	1011.1	-1.9	91.0	0.0	0.0	7.0	4.5	120.0
 386	1010.7	-2.0	93.0	0.0	0.0	5.0	4.5	130.0
 387	1010.4	-2.4	93.0	0.0	0.0	7.0	5.0	120.0
 388	1010.1	-2.6	95.0	0.0	0.0	7.0	4.1	120.0
 389	1009.5	-2.8	95.0	0.0	0.0	7.0	3.9	120.0
 390	1009.0	-2.8	94.0	0.0	0.0	7.0	5.2	120.0
 391	1008.7	-2.7	93.0	0.0	0.0	7.0	4.6	120.0
 392	1008.6	-2.6	94.0	0.0	0.0	7.0	3.8	120.0
 393	1008.7	-2.6	94.0	0.0	33.3	6.0	3.8	120.0
 394	1008.2	-2.0	90.0	2.8	88.9	6.0	4.3	120.0
 395	1008.1	-1.2	86.0	66.7	116.7	5.0	3.9	120.0
 396	1007.5	-0.5	82.0	50.0	111.1	4.0	3.2	130.0
 397	1006.7	0.0	81.0	19.4	125.0	5.0	3.0	130.0
 398	1006.4	1.5	76.0	77.8	94.4	3.0	2.4	140.0
 399	1005.7	1.1	80.0	2.8	63.9	7.0	2.4	130.0
