m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
11	20	324	5	8.8	0	8.7	99.0	0	4.0	230	327	0.0	0.0	8.0	-28.04	3.48	0	0	0	0.0	0.0	0	0	350
11	20	324	6	9.5	0	9.4	99.0	0	4.0	230	331	0.0	0.0	8.0	-18.90	3.48	0	0	0	0.0	0.0	0	0	354
11	20	324	7	10.0	0	10.0	100.0	0	5.0	230	351	0.0	0.0	8.0	-10.02	3.48	0	0	0	0.0	0.0	0	0	358
11	20	324	8	10.3	0	10.2	99.0	0	3.0	230	353	0.0	2.1	8.0	2.09	3.48	0	4	4	6.8	0.9	0	0	356
11	20	324	9	10.4	17	10.4	100.0	17	4.0	220	353	0.0	2.1	8.0	5.61	3.48	0	64	35	136.8	14.0	9	0	365
11	20	324	10	10.9	33	10.9	100.0	33	5.0	220	356	0.0	1.9	8.0	11.59	3.48	0	151	58	281.0	33.1	17	0	368
11	20	324	11	11.3	61	11.3	100.0	61	4.0	220	358	0.0	3.1	8.0	15.80	3.48	0	225	72	380.8	49.2	30	0	371
11	20	324	12	11.9	53	11.7	99.0	53	5.0	220	361	0.0	2.0	8.0	17.88	3.48	0	263	79	429.4	57.6	27	0	374
11	20	324	13	12.5	56	12.2	98.0	56	5.0	210	364	0.0	2.3	8.0	17.62	3.48	0	259	78	423.4	56.7	28	0	377
11	20	324	14	12.9	36	12.3	96.0	36	4.0	220	367	0.0	0.0	8.0	15.06	3.48	0	213	70	363.3	46.5	18	0	379
11	20	324	15	13.1	31	12.5	96.0	31	4.0	200	368	0.0	2.0	8.0	10.43	3.48	0	134	54	253.2	29.3	16	0	379
11	20	324	16	13.5	11	12.7	95.0	11	5.0	210	370	0.0	2.2	8.0	4.12	3.48	0	48	30	100.5	10.6	6	0	381
11	20	324	17	13.5	0	12.6	94.0	0	5.0	210	370	0.0	1.5	8.0	0.47	3.48	0	0	0	0.0	0.0	0	0	376
11	20	324	18	13.4	0	12.5	94.0	0	6.0	220	353	0.0	0.0	8.0	-11.91	3.48	0	0	0	0.0	0.0	0	0	377
11	20	324	19	13.3	0	12.0	92.0	0	5.0	240	352	0.0	0.0	8.0	-20.88	3.48	0	0	0	0.0	0.0	0	0	375
11	20	324	20	13.1	0	11.8	92.0	0	5.0	230	368	0.0	0.0	8.0	-30.02	3.48	0	0	0	0.0	0.0	0	0	374
11	20	324	21	13.3	0	11.9	91.0	0	5.0	230	348	0.0	0.0	8.0	-38.91	3.48	0	0	0	0.0	0.0	0	0	375
11	20	324	22	12.6	0	11.2	91.0	0	6.0	230	318	0.0	0.0	8.0	-46.99	3.48	0	0	0	0.0	0.0	0	0	373
11	20	324	23	13.1	0	10.8	86.0	0	7.0	240	321	0.0	0.0	8.0	-53.38	3.48	0	0	0	0.0	0.0	0	0	376
11	20	324	24	13.3	0	10.1	81.0	0	9.0	260	323	0.0	0.0	8.0	-56.86	3.48	0	0	0	0.0	0.0	0	0	379
11	21	325	1	12.0	0	10.6	91.0	0	8.0	260	318	0.0	0.0	8.0	-56.65	3.47	0	0	0	0.0	0.0	0	0	371
11	21	325	2	12.4	0	10.3	87.0	0	9.0	260	321	0.0	0.0	8.0	-52.42	3.47	0	0	0	0.0	0.0	0	0	374
11	21	325	3	12.2	0	10.5	89.0	0	7.0	290	317	0.0	0.0	8.0	-45.57	3.47	0	0	0	0.0	0.0	0	0	372
11	21	325	4	10.8	0	9.1	89.0	0	6.0	290	324	0.0	0.0	8.0	-37.24	3.47	0	0	0	0.0	0.0	0	0	363
11	21	325	5	9.0	0	7.5	90.0	0	5.0	290	285	0.0	0.0	8.0	-28.25	3.47	0	0	0	0.0	0.0	0	0	353
11	21	325	6	9.0	0	7.6	91.0	0	7.0	280	346	0.0	0.0	8.0	-19.12	3.47	0	0	0	0.0	0.0	0	0	355
11	21	325	7	8.8	0	6.8	87.0	0	5.0	270	297	0.0	0.0	8.0	-10.23	3.47	0	0	0	0.0	0.0	0	0	352
11	21	325	8	8.6	0	6.6	87.0	0	6.0	270	326	0.0	9.3	8.0	1.86	3.47	0	3	3	5.4	1.9	0	0	352
11	21	325	9	8.5	39	6.5	87.0	33	5.0	260	325	0.0	11.2	8.0	5.38	3.47	64	61	34	131.3	36.5	19	0	356
11	21	325	10	9.3	84	6.9	85.0	78	6.0	270	315	0.0	11.9	8.0	11.36	3.47	30	148	57	275.5	87.8	40	0	362
11	21	325	11	9.8	128	7.1	83.0	117	5.0	270	332	0.0	15.7	8.0	15.56	3.47	41	221	71	375.4	131.3	59	0	366
11	21	325	12	10.5	189	6.7	77.0	136	7.0	280	322	0.0	30.2	6.0	17.65	3.47	175	259	78	424.2	154.1	85	0	371
11	21	325	13	10.1	175	6.1	76.0	117	6.0	280	309	0.0	26.0	6.0	17.40	3.47	194	255	77	418.4	151.6	80	0	369
11	21	325	14	10.2	103	6.0	75.0	78	7.0	280	310	0.0	10.3	7.0	14.85	3.47	98	209	69	358.6	124.4	48	0	367
11	21	325	15	9.5	53	5.9	78.0	47	6.0	270	306	0.0	5.3	7.0	10.24	3.47	34	131	54	248.8	77.9	26	0	362
11	21	325	16	8.4	22	5.7	83.0	19	5.0	280	291	0.0	5.0	7.0	3.95	3.47	44	46	28	96.5	27.5	11	0	355
11	21	325	17	6.9	0	5.2	89.0	0	5.0	270	271	0.0	2.9	7.0	0.31	3.47	0	0	0	0.0	0.0	0	0	343
11	21	325	18	6.2	0	5.2	93.0	0	5.0	260	267	0.0	0.0	7.0	-12.05	3.47	0	0	0	0.0	0.0	0	0	339
11	21	325	19	5.8	0	4.9	94.0	0	5.0	260	266	0.0	0.0	7.0	-21.01	3.47	0	0	0	0.0	0.0	0	0	337
11	21	325	20	6.0	0	5.0	93.0	0	5.0	260	270	0.0	0.0	7.0	-30.15	3.47	0	0	0	0.0	0.0	0	0	338
11	21	325	21	6.1	0	5.2	94.0	0	5.0	260	268	0.0	0.0	7.0	-39.06	3.47	0	0	0	0.0	0.0	0	0	339
11	21	325	22	5.4	0	4.8	96.0	0	4.0	270	264	0.0	0.0	7.0	-47.15	3.47	0	0	0	0.0	0.0	0	0	334
11	21	325	23	4.5	0	4.1	97.0	0	4.0	260	257	0.0	0.0	7.0	-53.57	3.47	0	0	0	0.0	0.0	0	0	330
11	21	325	24	4.6	0	4.2	97.0	0	4.0	270	278	0.0	0.0	7.0	-57.08	3.47	0	0	0	0.0	0.0	0	0	330
11	22	326	1	5.2	0	4.8	97.0	0	3.0	270	326	0.0	0.0	7.0	-56.87	3.47	0	0	0	0.0	0.0	0	0	331
11	22	326	2	5.2	0	4.8	97.0	0	3.0	270	326	0.0	0.0	7.0	-52.65	3.47	0	0	0	0.0	0.0	0	0	331
11	22	326	3	4.8	0	4.5	98.0	0	2.0	290	324	0.3	0.0	8.0	-45.78	3.47	0	0	0	0.0	0.0	0	0	327
11	22	326	4	4.8	0	4.5	98.0	0	4.0	270	324	0.4	0.0	8.0	-37.45	3.47	0	0	0	0.0	0.0	0	0	331
11	22	326	5	5.0	0	4.7	98.0	0	2.0	280	325	2.1	0.0	8.0	-28.46	3.47	0	0	0	0.0	0.0	0	0	328
11	22	326	6	5.2	0	4.9	98.0	0	2.0	270	326	0.9	0.0	8.0	-19.33	3.47	0	0	0	0.0	0.0	0	0	329
11	22	326	7	5.3	0	5.2	99.0	0	2.0	230	327	0.1	0.0	8.0	-10.44	3.47	0	0	0	0.0	0.0	0	0	329
11	22	326	8	5.3	0	5.2	99.0	0	2.0	230	308	0.0	1.7	8.0	1.64	3.47	0	3	2	4.2	0.2	0	0	329
11	22	326	9	5.5	14	5.4	99.0	14	2.0	260	309	0.0	1.8	8.0	5.16	3.47	0	59	33	125.9	5.6	7	0	340
11	22	326	10	5.7	31	5.6	99.0	31	1.0	230	310	0.0	1.8	8.0	11.13	3.47	0	144	56	270.2	13.8	16	0	341
11	22	326	11	5.7	81	5.6	99.0	81	2.0	220	310	0.0	5.6	8.0	15.34	3.47	0	217	71	370.2	20.8	39	0	344
11	22	326	12	6.3	92	6.0	98.0	92	2.0	210	313	0.0	5.6	8.0	17.42	3.47	0	255	77	419.1	24.5	44	0	347
11	22	326	13	6.9	78	5.7	92.0	78	2.0	240	317	0.0	4.1	8.0	17.19	3.47	0	251	76	413.6	24.1	38	0	350
11	22	326	14	6.5	50	5.0	90.0	50	1.0	250	333	0.0	2.5	8.0	14.65	3.47	0	206	69	354.1	169.5	25	0	346
11	22	326	15	6.7	44	4.7	87.0	44	1.0	210	316	0.0	3.8	8.0	10.06	3.47	0	128	53	244.6	105.7	22	0	347
11	22	326	16	6.6	11	4.9	89.0	11	1.0	240	315	0.0	3.9	8.0	3.79	3.47	0	44	28	92.6	36.5	6	0	345
11	22	326	17	6.2	0	4.4	88.0	0	1.0	220	313	0.0	2.4	8.0	0.15	3.47	0	0	0	0.0	0.0	0	0	331
11	22	326	18	5.4	0	3.7	89.0	0	2.0	230	264	0.0	0.0	8.0	-12.18	3.47	0	0	0	0.0	0.0	0	0	330
11	22	326	19	3.5	0	2.6	94.0	0	3.0	220	252	0.1	0.0	8.0	-21.14	3.47	0	0	0	0.0	0.0	0	0	323
11	22	326	20	3.2	0	2.6	96.0	0	2.0	230	250	0.0	0.0	8.0	-30.28	3.47	0	0	0	0.0	0.0	0	0	319
11	22	326	21	3.2	0	2.6	96.0	0	4.0	180	252	0.5	0.0	8.0	-39.19	3.47	0	0	0	0.0	0.0	0	0	323
11	22	326	22	2.6	0	2.0	96.0	0	4.0	180	247	0.2	0.0	8.0	-47.31	3.47	0	0	0	0.0	0.0	0	0	320
11	22	326	23	2.0	0	1.6	97.0	0	3.0	170	291	0.1	0.0	8.0	-53.75	3.47	0	0	0	0.0	0.0	0	0	316
11	22	326	24	1.4	0	1.0	97.0	0	2.0	170	307	0.0	0.0	8.0	-57.29	3.47	0	0	0	0.0	0.0	0	0	311
11	23	327	1	2.1	0	1.7	97.0	0	1.0	190	310	0.0	0.0	8.0	-57.10	3.18	0	0	0	0.0	0.0	0	0	311
11	23	327	2	2.5	0	2.1	97.0	0	1.0	170	312	0.0	0.0	8.0	-52.87	3.18	0	0	0	0.0	0.0	0	0	313
11	23	327	3	2.6	0	2.5	99.0	0	2.0	180	313	0.0	0.0	8.0	-46.00	3.18	0	0	0	0.0	0.0	0	0	316
11	23	327	4	2.1	0	1.8	98.0	0	2.0	180	310	0.0	0.0	8.0	-37.66	3.18	0	0	0	0.0	0.0	0	0	314
11	23	327	5	1.7	0	1.4	98.0	0	1.0	170	308	0.0	0.0	8.0	-28.67	3.18	0	0	0	0.0	0.0	0	0	310
11	23	327	6	1.3	0	1.0	98.0	0	1.0	160	272	0.0	0.0	8.0	-19.53	3.18	0	0	0	0.0	0.0	0	0	308
11	23	327	7	0.9	0	0.6	98.0	0	0.0	0	286	0.0	0.0	8.0	-10.65	3.18	0	0	0	0.0	0.0	0	0	303
11	23	327	8	0.3	0	-0.1	97.0	0	2.0	160	302	0.0	4.8	8.0	1.43	3.18	0	2	2	3.2	0.3	0	0	306
11	23	327	9	-0.1	25	-0.2	99.0	25	1.0	140	300	0.0	5.5	8.0	4.94	3.18	0	58	31	120.6	10.1	13	0	313
11	23	327	10	-0.4	58	-0.8	97.0	58	0.0	0	298	0.0	5.6	8.0	10.90	3.18	0	145	52	264.9	25.4	28	0	314
11	23	327	11	0.2	94	-0.1	98.0	94	0.0	0	301	0.8	8.0	8.0	15.11	3.18	0	219	65	365.0	38.4	45	4	316
11	23	327	12	0.4	103	0.1	98.0	103	2.0	160	302	0.0	7.4	8.0	17.20	3.18	0	258	70	414.1	45.3	49	4	316
11	23	327	13	1.0	100	0.9	99.0	100	2.0	190	305	0.0	7.1	8.0	16.98	3.18	0	255	70	408.9	44.6	48	3	316
11	23	327	14	1.4	78	1.3	99.0	78	1.0	210	307	0.0	5.8	8.0	14.46	3.18	0	208	63	349.7	192.2	38	3	316
11	23	327	15	1.6	39	1.5	99.0	39	1.0	200	308	0.0	3.1	8.0	9.89	3.18	0	130	49	240.5	119.5	19	3	316
11	23	327	16	1.6	19	1.5	99.0	19	0.0	0	308	0.0	2.9	8.0	3.64	3.18	0	44	25	88.8	40.3	10	2	316
11	23	327	17	1.7	0	1.6	99.0	0	1.0	210	308	0.0	1.6	8.0	0.01	3.18	0	0	0	0.0	0.0	0	2	310
11	23	327	18	1.3	0	1.2	99.0	0	1.0	190	306	0.0	0.0	8.0	-12.31	3.18	0	0	0	0.0	0.0	0	2	308
11	23	327	19	1.6	0	1.5	99.0	0	2.0	160	308	0.2	0.0	8.0	-21.27	3.18	0	0	0	0.0	0.0	0	1	312
11	23	327	20	1.9	0	1.8	99.0	0	2.0	190	309	0.0	0.0	8.0	-30.41	3.18	0	0	0	0.0	0.0	0	1	313
11	23	327	21	2.3	0	2.2	99.0	0	2.0	230	311	0.0	0.0	8.0	-39.32	3.18	0	0	0	0.0	0.0	0	0	315
11	23	327	22	3.0	0	2.9	99.0	0	3.0	220	296	0.0	0.0	8.0	-47.46	3.18	0	0	0	0.0	0.0	0	0	321
11	23	327	23	3.7	0	3.7	100.0	0	3.0	220	318	0.0	0.0	8.0	-53.93	3.18	0	0	0	0.0	0.0	0	0	324
11	23	327	24	3.2	0	3.2	100.0	0	4.0	210	297	0.0	0.0	8.0	-57.49	3.18	0	0	0	0.0	0.0	0	0	323
11	24	328	1	3.6	0	3.5	99.0	0	5.0	220	318	0.0	0.0	8.0	-57.32	2.61	0	0	0	0.0	0.0	0	0	327
11	24	328	2	4.5	0	4.4	99.0	0	5.0	220	322	0.0	0.0	8.0	-53.09	2.61	0	0	0	0.0	0.0	0	0	331
11	24	328	3	5.8	0	5.8	100.0	0	6.0	230	329	0.0	0.0	8.0	-46.21	2.61	0	0	0	0.0	0.0	0	0	338
11	24	328	4	7.1	0	7.1	100.0	0	6.0	240	318	0.0	0.0	8.0	-37.87	2.61	0	0	0	0.0	0.0	0	0	345
11	24	328	5	7.6	0	7.5	99.0	0	5.0	240	338	0.0	0.0	8.0	-28.87	2.61	0	0	0	0.0	0.0	0	0	346
11	24	328	6	8.2	0	8.1	99.0	0	6.0	240	310	0.0	0.0	8.0	-19.74	2.61	0	0	0	0.0	0.0	0	0	350
11	24	328	7	9.0	0	8.6	97.0	0	6.0	240	304	0.0	0.0	8.0	-10.86	2.61	0	0	0	0.0	0.0	0	0	354
11	24	328	8	9.4	0	8.8	96.0	0	6.0	240	330	0.0	0.0	8.0	1.21	2.61	0	1	1	2.3	0.1	0	0	356
11	24	328	9	9.3	3	8.9	97.0	3	6.0	240	330	0.0	0.0	8.0	4.72	2.61	0	59	26	115.4	4.7	2	0	359
11	24	328	10	9.5	8	9.2	98.0	8	7.0	250	331	0.0	0.0	8.0	10.69	2.61	0	151	42	259.7	12.1	5	0	360
11	24	328	11	9.8	11	9.5	98.0	11	7.0	250	332	0.0	0.0	8.0	14.89	2.61	0	229	52	360.0	18.3	6	0	362
11	24	328	12	9.9	11	9.4	97.0	11	7.0	250	333	0.0	0.0	8.0	16.99	2.61	0	270	57	409.3	21.6	6	0	362
11	24	328	13	10.2	17	9.4	95.0	17	7.0	260	335	0.0	0.0	8.0	16.78	2.61	0	266	57	404.4	21.3	9	0	364
11	24	328	14	10.1	17	9.6	97.0	17	7.0	260	334	0.0	0.0	8.0	14.28	2.61	0	219	51	345.4	17.5	9	0	364
11	24	328	15	10.2	8	9.7	97.0	8	8.0	270	335	0.0	0.0	8.0	9.72	2.61	0	136	40	236.6	10.9	5	0	364
11	24	328	16	8.8	11	8.0	95.0	11	5.0	300	327	0.0	2.3	8.0	6.79	2.61	0	44	21	81.2	3.6	6	0	356
11	24	328	17	8.1	0	6.7	91.0	0	5.0	290	280	0.0	1.8	8.0	-4.03	2.61	0	0	0	0.0	0.0	0	0	348
11	24	328	18	6.9	0	5.5	91.0	0	7.0	270	271	0.0	0.0	8.0	-12.43	2.61	0	0	0	0.0	0.0	0	0	345
11	24	328	19	6.8	0	5.1	89.0	0	7.0	280	270	0.0	0.0	8.0	-21.38	2.61	0	0	0	0.0	0.0	0	0	344
11	24	328	20	6.6	0	4.9	89.0	0	7.0	270	269	0.0	0.0	8.0	-30.52	2.61	0	0	0	0.0	0.0	0	0	343
11	24	328	21	6.6	0	4.9	89.0	0	8.0	270	269	0.0	0.0	8.0	-39.45	2.61	0	0	0	0.0	0.0	0	0	344
11	24	328	22	6.8	0	5.1	89.0	0	8.0	270	316	0.0	0.0	8.0	-47.60	2.61	0	0	0	0.0	0.0	0	0	345
11	24	328	23	6.9	0	5.1	88.0	0	9.0	270	271	0.0	0.0	8.0	-54.09	2.61	0	0	0	0.0	0.0	0	0	346
11	24	328	24	7.4	0	5.4	87.0	0	10.0	280	305	0.0	0.0	8.0	-57.69	2.61	0	0	0	0.0	0.0	0	0	349
11	25	329	1	7.2	0	5.4	88.0	0	7.0	270	318	1.1	0.0	8.0	-57.53	2.19	0	0	0	0.0	0.0	0	0	346
11	25	329	2	7.5	0	5.6	88.0	0	9.0	270	338	0.3	0.0	8.0	-53.31	2.19	0	0	0	0.0	0.0	0	0	349
11	25	329	3	7.4	0	6.2	92.0	0	9.0	270	337	0.1	0.0	8.0	-46.42	2.19	0	0	0	0.0	0.0	0	0	349
11	25	329	4	7.5	0	6.8	95.0	0	8.0	280	320	0.0	0.0	8.0	-38.07	2.19	0	0	0	0.0	0.0	0	0	348
11	25	329	5	7.8	0	6.4	91.0	0	9.0	280	322	0.0	0.0	7.0	-29.07	2.19	0	0	0	0.0	0.0	0	0	351
11	25	329	6	7.7	0	6.3	91.0	0	8.0	280	339	0.0	0.0	7.0	-19.94	2.19	0	0	0	0.0	0.0	0	0	350
11	25	329	7	7.6	0	6.5	93.0	0	7.0	290	320	0.0	0.0	7.0	-11.06	2.19	0	0	0	0.0	0.0	0	0	348
11	25	329	8	7.6	0	3.8	77.0	0	7.0	300	320	0.0	26.4	7.0	1.00	2.19	0	1	1	1.6	0.4	0	0	348
11	25	329	9	7.1	37	3.4	77.0	31	7.0	300	283	0.0	32.5	7.0	4.51	2.19	76	59	22	110.3	28.6	18	0	349
11	25	329	10	7.3	122	3.2	75.0	78	9.0	300	284	0.0	35.5	7.0	10.47	2.19	242	156	35	254.7	75.6	56	0	352
11	25	329	11	7.5	122	2.8	72.0	94	6.0	330	320	0.0	16.0	7.0	14.68	2.19	110	237	43	355.1	114.6	57	0	354
11	25	329	12	7.5	100	3.2	74.0	83	7.0	340	320	0.0	7.3	8.0	16.78	2.19	59	279	47	404.6	134.9	48	0	353
11	25	329	13	6.4	108	3.2	80.0	108	5.0	310	299	0.0	8.9	8.0	16.58	2.19	0	276	46	399.9	133.2	51	0	348
11	25	329	14	6.9	81	3.2	77.0	81	5.0	310	302	0.0	6.7	8.0	14.10	2.19	0	227	42	341.3	109.6	39	0	350
11	25	329	15	6.8	92	2.5	74.0	67	5.0	310	273	0.0	22.6	7.0	9.56	2.19	150	141	33	232.8	68.4	43	0	350
11	25	329	16	5.6	25	2.3	79.0	25	4.0	300	264	0.0	13.5	7.0	6.64	2.19	0	45	18	77.9	21.6	12	0	341
11	25	329	17	4.7	0	2.1	83.0	0	5.0	290	259	0.0	7.3	7.0	-4.15	2.19	0	0	0	0.0	0.0	0	0	332
11	25	329	18	3.8	0	2.0	88.0	0	4.0	300	254	0.0	0.0	7.0	-12.55	2.19	0	0	0	0.0	0.0	0	0	326
11	25	329	19	3.3	0	1.8	90.0	0	4.0	290	252	0.0	0.0	7.0	-21.49	2.19	0	0	0	0.0	0.0	0	0	324
11	25	329	20	2.7	0	1.5	92.0	0	4.0	290	251	0.0	0.0	7.0	-30.63	2.19	0	0	0	0.0	0.0	0	0	321
11	25	329	21	2.5	0	1.6	94.0	0	4.0	270	259	0.0	0.0	7.0	-39.56	2.19	0	0	0	0.0	0.0	0	0	320
11	25	329	22	2.5	0	1.6	94.0	0	4.0	270	252	0.0	0.0	7.0	-47.73	2.19	0	0	0	0.0	0.0	0	0	320
11	25	329	23	2.4	0	1.7	95.0	0	3.7	270	279	0.0	0.0	7.0	-54.26	2.19	0	0	0	0.0	0.0	0	0	319
11	25	329	24	2.2	0	1.8	97.0	0	3.4	270	299	0.0	0.0	7.0	-57.89	2.19	0	0	0	0.0	0.0	0	0	318
11	26	330	1	1.7	0	0.7	93.0	0	3.1	80	286	0.0	0.0	7.0	-57.73	2.30	0	0	0	0.0	0.0	0	0	315
11	26	330	2	1.3	0	0.3	93.0	0	2.8	70	304	0.0	0.0	7.0	-53.51	2.30	0	0	0	0.0	0.0	0	0	312
11	26	330	3	1.0	0	0.0	93.0	0	2.6	70	304	0.0	0.0	8.0	-46.62	2.30	0	0	0	0.0	0.0	0	0	310
11	26	330	4	1.0	0	0.0	93.0	0	2.7	80	305	0.0	0.0	8.0	-38.27	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	5	1.0	0	0.0	93.0	0	2.8	70	305	0.0	0.0	8.0	-29.26	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	6	1.0	0	0.1	94.0	0	3.0	70	305	0.0	0.0	8.0	-20.13	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	7	1.0	0	0.4	96.0	0	3.0	70	305	0.0	0.0	8.0	-11.26	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	8	1.0	0	0.4	96.0	0	4.0	80	305	0.0	0.0	8.0	0.80	2.30	0	0	0	1.0	0.0	0	0	313
11	26	330	9	1.1	6	0.5	96.0	6	4.0	70	305	0.0	0.0	8.0	4.31	2.30	0	56	22	105.3	5.7	3	0	319
11	26	330	10	1.3	14	0.6	95.0	14	3.0	80	306	0.0	0.0	8.0	10.26	2.30	0	150	36	249.7	15.5	8	0	320
11	26	330	11	1.6	14	0.7	94.0	14	4.0	80	308	0.0	0.0	8.0	14.47	2.30	0	230	45	350.3	23.7	8	0	321
11	26	330	12	1.7	22	0.5	92.0	22	4.0	80	308	0.0	0.0	8.0	16.58	2.30	0	271	49	400.1	28.1	12	0	322
11	26	330	13	1.8	22	0.6	92.0	22	4.0	70	309	0.0	0.0	8.0	16.40	2.30	0	268	49	395.7	27.7	12	0	323
11	26	330	14	1.9	22	0.6	91.0	22	4.0	70	309	0.0	0.0	8.0	13.93	2.30	0	220	44	337.4	22.8	12	0	323
11	26	330	15	2.0	28	0.4	89.0	28	4.0	80	310	0.0	2.0	8.0	9.41	2.30	0	136	35	229.2	14.1	14	0	324
11	26	330	16	2.0	14	0.1	87.0	14	4.0	80	310	0.0	4.1	8.0	6.50	2.30	0	42	18	74.8	4.4	7	0	323
11	26	330	17	1.8	0	-0.1	87.0	0	5.0	80	309	0.0	2.4	8.0	-4.27	2.30	0	0	0	0.0	0.0	0	0	318
11	26	330	18	1.6	0	-0.5	86.0	0	5.0	70	289	0.0	0.0	8.0	-12.66	2.30	0	0	0	0.0	0.0	0	0	317
11	26	330	19	1.3	0	-0.9	85.0	0	4.0	70	288	0.7	0.0	8.0	-21.59	2.30	0	0	0	0.0	0.0	0	0	314
11	26	330	20	0.9	0	-1.3	85.0	0	4.0	80	304	0.1	0.0	8.0	-30.73	2.30	0	0	0	0.0	0.0	0	0	313
11	26	330	21	0.9	0	-1.7	83.0	0	3.0	90	304	0.0	0.0	8.0	-39.67	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	22	0.7	0	-1.4	86.0	0	3.0	90	285	0.0	0.0	8.0	-47.86	2.30	0	0	0	0.0	0.0	0	0	310
11	26	330	23	0.6	0	-1.6	85.0	0	4.0	80	284	0.0	0.0	8.0	-54.41	2.30	0	0	0	0.0	0.0	0	0	311
11	26	330	24	0.4	0	-2.3	82.0	0	4.0	80	283	0.0	0.0	8.0	-58.07	2.30	0	0	0	0.0	0.0	0	0	310
11	27	331	1	0.4	0	-2.2	83.0	0	3.0	80	283	0.0	0.0	8.0	-57.93	2.35	0	0	0	0.0	0.0	0	0	309
11	27	331	2	0.2	0	-2.4	83.0	0	3.0	80	301	0.0	0.0	8.0	-53.72	2.35	0	0	0	0.0	0.0	0	0	308
11	27	331	3	-0.1	0	-2.5	84.0	0	5.0	90	281	0.0	0.0	8.0	-46.82	2.35	0	0	0	0.0	0.0	0	0	309
11	27	331	4	-1.6	0	-3.2	89.0	0	5.0	90	231	0.1	0.0	8.0	-38.46	2.35	0	0	0	0.0	0.0	0	0	303
11	27	331	5	-2.2	0	-3.0	94.0	0	4.0	90	289	0.0	0.0	8.0	-29.46	2.35	0	0	0	0.0	0.0	0	0	299
11	27	331	6	-2.4	0	-3.4	93.0	0	6.0	100	269	0.0	0.0	8.0	-20.33	2.35	0	0	0	0.0	0.0	0	0	300
11	27	331	7	-2.4	0	-3.2	94.0	0	5.0	90	269	0.0	0.0	8.0	-11.46	2.35	0	0	0	0.0	0.0	0	0	299
11	27	331	8	-2.2	0	-3.2	93.0	0	6.0	90	270	0.0	2.2	8.0	0.60	2.35	0	0	0	0.6	0.0	0	0	301
11	27	331	9	-2.1	17	-3.7	89.0	17	6.0	100	271	0.0	2.4	8.0	4.10	2.35	0	53	22	100.4	21.4	9	0	305
11	27	331	10	-1.8	33	-3.4	89.0	33	5.0	100	272	0.0	2.3	8.0	10.06	2.35	0	145	37	244.9	59.1	17	0	307
11	27	331	11	-1.3	58	-3.2	87.0	58	6.0	100	275	0.0	3.3	8.0	14.27	2.35	0	225	46	345.6	91.2	29	0	310
11	27	331	12	-0.9	86	-3.3	84.0	86	5.0	100	296	0.0	5.5	8.0	16.39	2.35	0	266	50	395.6	108.2	42	0	312
11	27	331	13	-0.3	106	-2.8	83.0	106	4.0	100	280	0.0	9.0	8.0	16.21	2.35	0	263	49	391.5	106.9	50	0	316
11	27	331	14	0.0	125	-2.9	81.0	122	4.0	100	243	0.0	19.9	8.0	13.76	2.35	13	216	45	333.6	87.7	58	0	318
11	27	331	15	0.0	89	-2.7	82.0	89	4.0	100	257	0.0	22.5	8.0	9.27	2.35	0	133	35	225.8	54.0	41	0	317
11	27	331	16	-0.5	31	-2.9	84.0	31	4.0	110	268	0.0	28.0	8.0	6.36	2.35	0	41	18	71.8	16.5	15	0	312
11	27	331	17	-1.3	0	-3.0	88.0	0	4.0	100	265	0.0	15.4	8.0	-4.39	2.35	0	0	0	0.0	0.0	0	0	303
11	27	331	18	-1.6	0	-3.5	87.0	0	5.0	100	264	0.0	0.0	8.0	-12.76	2.35	0	0	0	0.0	0.0	0	0	303
11	27	331	19	-1.9	0	-3.3	90.0	0	5.0	100	272	0.0	0.0	8.0	-21.69	2.35	0	0	0	0.0	0.0	0	0	301
11	27	331	20	-1.1	0	-2.7	89.0	0	5.0	100	276	0.0	0.0	8.0	-30.83	2.35	0	0	0	0.0	0.0	0	0	305
11	27	331	21	-1.0	0	-2.4	90.0	0	5.0	100	295	0.0	0.0	8.0	-39.78	2.35	0	0	0	0.0	0.0	0	0	305
11	27	331	22	-0.8	0	-2.2	90.0	0	5.0	100	296	0.0	0.0	8.0	-47.98	2.35	0	0	0	0.0	0.0	0	0	306
11	27	331	23	-0.6	0	-2.0	90.0	0	5.0	100	278	0.0	0.0	8.0	-54.56	2.35	0	0	0	0.0	0.0	0	0	307
11	27	331	24	-0.5	0	-1.9	90.0	0	5.0	100	279	0.0	0.0	8.0	-58.25	2.35	0	0	0	0.0	0.0	0	0	308
