Chile_Santiago
-33,383       -70,783        474          -4 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 1725	961	19.8	57	0	0	4	4.9	85
 1726	961	18.5	60	0	0	4	6.9	142
 1727	961	17.3	60	0	0	4	4.9	116
 1728	961	16.1	67	0	0	4	5.8	144
 1729	961	15.1	70	0	0	4	3.3	147
 1730	961	14.0	77	0	0	4	5.3	118
 1731	961	13.0	78	0	0	4	6.5	123
 1732	961	12.4	80	0	0	5	3.3	140
 1733	960	11.9	86	0	0	5	1.3	175
 1734	960	11.5	97	0	0	5	0.9	144
 1735	960	11.5	98	0	1	5	0.8	134
 1736	960	13.3	92	49	60	5	0.9	218
 1737	960	15.7	75	109	145	5	3.3	212
 1738	960	18.5	57	240	205	4	3.6	220
 1739	960	20.7	47	173	344	6	4.9	242
 1740	960	22.3	55	174	387	7	4.9	287
 1741	960	24.5	38	403	344	5	3.0	268
 1742	960	26.0	30	347	367	5	3.3	230
 1743	960	27.0	26	418	278	4	1.5	167
 1744	960	27.4	27	325	246	4	1.3	229
 1745	960	27.1	26	249	169	3	2.1	210
 1746	960	25.9	31	120	106	3	2.8	288
 1747	960	24.0	35	22	38	3	1.7	291
 1748	960	22.2	45	0	0	3	3.0	288
 1749	960	21.0	47	0	0	2	3.0	215
 1750	960	19.8	50	0	0	2	4.5	225
 1751	960	18.6	53	0	0	2	3.0	238
 1752	960	17.3	57	0	0	2	4.2	210
 1753	960	16.4	63	0	0	2	2.3	163
 1754	960	15.4	68	0	0	1	3.0	213
 1755	960	14.3	72	0	0	1	5.6	170
 1756	960	13.8	81	0	0	1	6.5	140
 1757	960	13.2	79	0	0	1	3.9	145
 1758	960	12.8	83	0	0	1	3.0	160
 1759	960	12.7	84	0	0	0	1.6	119
 1760	960	14.7	77	72	47	0	1.3	175
 1761	960	17.9	62	288	69	0	1.3	162
 1762	960	21.7	43	523	89	0	2.8	156
 1763	960	25.1	37	592	198	0	3.0	48
 1764	960	26.1	33	203	365	6	2.1	307
 1765	960	26.9	32	154	442	7	1.6	325
 1766	960	27.5	30	150	438	7	5.6	74
 1767	960	27.7	30	141	397	7	4.5	51
 1768	960	27.4	31	100	326	7	4.5	147
 1769	960	26.5	42	44	248	8	5.3	96
 1770	960	25.1	35	36	130	7	4.9	131
 1771	960	23.2	41	0	14	7	4.9	138
 1772	960	22.0	49	0	0	6	3.3	165
 1773	960	20.8	53	0	0	6	4.9	190
 1774	960	19.6	52	0	0	5	3.9	154
 1775	960	18.5	57	0	0	5	2.3	161
 1776	960	17.3	62	0	0	4	1.6	243
 1777	960	16.5	64	0	0	4	3.6	149
 1778	960	15.6	69	0	0	3	3.0	146
 1779	960	14.7	71	0	0	3	5.6	136
 1780	960	14.3	72	0	0	2	3.9	162
 1781	960	13.8	74	0	0	2	1.9	181
 1782	960	13.5	79	0	0	1	1.9	171
 1783	960	13.4	76	0	0	1	1.1	180
 1784	960	15.3	69	72	47	0	1.9	165
 1785	960	18.7	58	288	71	0	4.2	167
 1786	960	22.3	44	524	73	0	4.2	164
 1787	960	26.0	32	567	248	1	7.7	162
 1788	960	26.8	31	152	374	7	6.5	167
 1789	960	27.3	30	113	420	7	6.5	116
 1790	960	27.7	30	93	426	8	6.5	161
 1791	960	27.7	32	82	385	8	4.5	221
 1792	960	27.4	42	66	329	8	4.2	236
 1793	960	26.6	36	43	245	8	3.9	154
 1794	960	25.2	41	20	123	8	2.8	162
 1795	960	23.4	48	0	18	7	3.0	187
 1796	960	22.2	58	0	0	7	3.9	120
 1797	960	21.0	61	0	0	6	1.7	130
