m	dofm	dofy	hi	Ta	G_Gh	Td	RH	G_Dh	FF	DD	Lin	RR	Sd	N	hs	TL	G_Bn	G_Gc	G_Dc	Gex	G_Ghmod	PAR	Snd	Lup
-	-	-	-	[°C]	[W/m2]	[°C]	[%]	[W/m2]	[m/s]	[°]	[W/m2]	[mm]	[min]	[octas]	[°]	[-]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[W/m2]	[mm]	[W/m2]
6	14	165	1	13.2	0	11.0	86.5	0	3.4	352	327	0.0	0.0	1.0	-14.12	2.76	0	0	0	0.0	0.0	0	0	370
6	14	165	2	11.2	0	10.2	93.4	0	2.0	352	320	0.0	0.0	1.0	-12.13	2.76	0	0	0	0.0	0.0	0	0	356
6	14	165	3	9.2	0	9.2	100.0	0	1.6	26	313	0.0	0.0	2.0	-8.08	2.76	0	0	0	0.0	0.0	0	0	346
6	14	165	4	9.1	0	9.1	100.0	0	1.5	31	312	0.0	1.0	2.0	1.13	2.76	0	1	1	2.3	0.9	0	0	357
6	14	165	5	9.8	47	9.8	100.0	28	0.8	355	316	0.0	33.8	2.0	4.85	2.76	232	57	26	111.8	49.7	20	0	363
6	14	165	6	11.1	153	10.9	98.6	58	1.0	17	323	0.0	34.0	2.0	12.98	2.76	424	180	48	297.2	155.8	66	0	376
6	14	165	7	12.8	279	11.0	88.8	98	1.9	344	322	0.0	42.8	2.0	21.76	2.76	487	338	67	490.5	292.5	119	0	391
6	14	165	8	14.8	432	11.4	80.3	122	2.2	64	323	0.0	52.6	1.0	30.85	2.76	604	503	80	678.6	435.3	185	0	410
6	14	165	9	16.8	565	11.1	68.9	155	2.8	106	323	0.0	55.8	2.0	39.89	2.76	640	657	89	848.7	568.1	242	0	428
6	14	165	10	18.9	697	9.3	53.8	180	3.2	75	317	0.0	58.8	2.0	48.37	2.76	692	785	93	989.1	679.0	299	0	446
6	14	165	11	20.7	759	9.0	47.1	247	3.4	254	319	0.0	58.3	3.0	55.48	2.76	622	878	95	1090.4	759.2	327	0	459
6	14	165	12	22.2	821	9.7	44.9	227	3.0	256	324	0.0	59.3	2.0	59.95	2.76	686	929	95	1145.5	803.0	353	0	474
6	14	165	13	23.5	823	9.8	41.7	235	3.4	289	326	0.0	59.2	3.0	60.41	2.76	676	934	95	1150.8	807.5	354	0	481
6	14	165	14	24.4	779	9.8	39.5	229	5.5	249	328	0.0	58.7	3.0	56.68	2.76	658	893	95	1105.9	772.4	335	0	477
6	14	165	15	24.9	702	9.8	38.5	200	5.5	268	330	0.0	58.0	2.0	50.00	2.76	654	809	94	1013.8	700.0	301	0	476
6	14	165	16	25.1	615	9.8	38.0	142	5.3	314	330	0.0	58.4	0.0	41.73	2.76	711	689	90	880.9	595.4	262	0	474
6	14	165	17	24.8	478	9.9	38.7	103	5.7	281	331	0.0	55.9	0.0	32.76	2.76	693	540	82	716.1	466.6	203	0	465
6	14	165	18	24.1	326	10.9	43.5	89	4.3	285	338	0.0	49.8	0.0	23.64	2.76	591	376	70	530.7	324.9	138	0	456
6	14	165	19	22.9	189	11.4	48.3	56	4.1	240	341	0.0	41.5	0.0	14.77	2.76	524	214	53	337.4	185.1	80	0	442
6	14	165	20	21.4	72	11.3	52.6	35	4.1	307	344	0.0	28.1	0.0	6.48	2.76	325	80	31	149.3	69.2	30	0	428
6	14	165	21	19.9	1	10.9	56.1	1	4.8	260	340	0.0	4.1	1.0	2.65	2.76	0	7	5	12.0	5.8	1	0	416
6	14	165	22	18.3	0	12.1	66.9	0	4.1	288	343	0.0	0.0	1.0	-7.00	2.76	0	0	0	0.0	0.0	0	0	399
6	14	165	23	16.8	0	11.1	69.1	0	3.8	238	338	0.0	0.0	2.0	-11.44	2.76	0	0	0	0.0	0.0	0	0	391
6	14	165	24	15.2	0	11.2	76.9	0	2.8	300	337	0.0	0.0	2.0	-13.89	2.76	0	0	0	0.0	0.0	0	0	380
6	15	166	1	14.5	0	11.3	81.3	0	4.8	289	337	0.0	0.0	3.0	-14.08	3.01	0	0	0	0.0	0.0	0	0	381
6	15	166	2	13.7	0	11.6	87.2	0	5.5	186	337	0.0	0.0	3.0	-12.09	3.01	0	0	0	0.0	0.0	0	0	378
6	15	166	3	12.9	0	11.7	92.5	0	6.0	50	338	0.0	0.0	4.0	-8.05	3.01	0	0	0	0.0	0.0	0	0	374
6	15	166	4	12.9	0	11.2	89.3	0	6.8	150	336	0.0	0.4	4.0	1.15	3.01	0	1	1	2.3	0.5	0	0	378
6	15	166	5	13.5	40	11.1	85.8	31	6.8	206	338	0.0	11.0	5.0	4.86	3.01	99	56	28	112.2	24.5	17	0	382
6	15	166	6	14.2	98	12.1	86.9	84	6.0	101	344	0.0	9.6	5.0	12.99	3.01	61	175	52	297.4	76.8	44	0	388
6	15	166	7	15.6	236	11.5	76.2	145	6.3	149	334	0.0	28.6	6.0	21.76	3.01	247	331	73	490.6	144.8	103	0	401
6	15	166	8	16.9	316	12.7	76.0	232	6.5	198	342	0.0	26.0	7.0	30.86	3.01	164	494	88	678.6	216.3	139	0	411
6	15	166	9	17.8	325	12.8	72.2	281	6.5	59	350	0.0	14.9	8.0	39.90	3.01	68	646	98	848.7	283.0	146	0	417
6	15	166	10	18.7	378	11.8	64.1	338	4.8	25	347	0.0	14.8	8.0	48.38	3.01	53	773	103	989.1	338.7	171	0	426
6	15	166	11	18.5	162	11.5	63.6	159	5.0	7	361	0.0	1.4	8.0	55.50	3.01	3	866	105	1090.5	379.0	80	0	415
6	15	166	12	19.4	476	11.4	59.8	391	4.1	31	345	0.0	18.9	8.0	59.99	3.01	98	916	106	1145.7	401.1	215	0	436
6	15	166	13	20.0	428	11.4	57.5	392	5.7	344	348	0.1	13.7	8.0	60.47	3.01	41	921	106	1151.2	403.5	196	0	434
6	15	166	14	20.8	541	10.8	52.5	392	6.0	349	340	0.0	29.7	7.0	56.75	3.01	177	881	105	1106.5	385.9	241	0	443
6	15	166	15	21.1	420	14.2	65.0	345	7.1	19	359	0.4	18.7	8.0	50.07	3.01	98	798	104	1014.6	349.6	189	0	438
6	15	166	16	20.5	196	17.5	82.7	192	7.3	341	385	1.3	3.4	8.0	41.80	3.01	6	678	99	881.9	297.1	93	0	427
6	15	166	17	20.1	103	16.6	80.1	103	8.1	51	386	0.2	1.4	8.0	32.83	3.01	0	531	91	717.3	232.5	50	0	421
6	15	166	18	19.3	31	15.8	80.1	31	9.5	99	387	0.0	0.0	8.0	23.71	3.01	0	369	77	532.1	161.5	16	0	414
6	15	166	19	18.7	79	15.2	80.1	79	9.7	146	371	0.0	3.8	8.0	14.84	3.01	0	210	57	338.9	91.8	36	0	412
6	15	166	20	18.1	31	14.6	80.2	31	9.3	134	370	0.0	2.8	8.0	6.55	3.01	0	79	34	150.8	34.4	14	0	407
6	15	166	21	17.4	1	12.2	71.4	1	7.6	265	359	0.0	0.4	8.0	2.72	3.01	0	7	5	12.6	3.0	0	0	402
6	15	166	22	16.8	0	12.7	76.4	0	9.3	263	360	0.0	0.0	8.0	-6.93	3.01	0	0	0	0.0	0.0	0	0	398
6	15	166	23	16.2	0	12.0	76.1	0	8.4	280	357	0.0	0.0	8.0	-11.38	3.01	0	0	0	0.0	0.0	0	0	394
6	15	166	24	15.7	0	12.6	82.0	0	8.1	322	359	0.0	0.0	8.0	-13.83	3.01	0	0	0	0.0	0.0	0	0	391
6	16	167	1	15.2	0	13.1	87.2	0	7.3	285	360	0.6	0.0	8.0	-14.03	3.01	0	0	0	0.0	0.0	0	0	388
6	16	167	2	14.7	0	13.3	91.2	0	5.7	245	361	1.2	0.0	8.0	-12.05	3.01	0	0	0	0.0	0.0	0	0	383
6	16	167	3	14.5	0	12.4	86.8	0	4.1	285	357	0.1	0.0	8.0	-8.02	3.01	0	0	0	0.0	0.0	0	0	380
6	16	167	4	14.5	0	11.3	81.1	0	3.0	273	353	0.3	0.0	8.0	1.16	3.01	0	1	1	2.4	0.3	0	0	385
6	16	167	5	14.8	17	11.5	80.6	17	3.6	234	355	0.3	1.3	8.0	4.87	3.01	0	56	28	112.4	15.6	8	0	388
6	16	167	6	15.0	39	11.7	80.2	39	3.8	122	357	0.8	1.2	8.0	12.99	3.01	0	175	52	297.4	48.7	19	0	390
6	16	167	7	15.6	65	12.2	80.2	65	3.8	41	360	0.2	1.2	8.0	21.77	3.01	0	331	73	490.5	91.8	32	0	394
6	16	167	8	16.0	99	12.6	80.2	99	5.0	1	362	0.1	1.4	8.0	30.86	3.01	0	494	88	678.5	137.1	48	0	398
6	16	167	9	16.9	180	13.4	80.2	180	5.3	105	362	0.0	3.1	8.0	39.90	3.01	1	646	98	848.5	179.4	86	0	406
6	16	167	10	17.5	196	10.2	62.3	193	5.0	84	350	0.0	2.6	8.0	48.39	3.01	5	773	103	989.1	214.7	94	0	410
6	16	167	11	18.1	216	10.2	60.2	215	5.0	61	351	0.0	2.6	8.0	55.52	3.01	1	865	105	1090.5	240.3	104	0	415
6	16	167	12	18.5	231	9.8	56.5	230	5.5	111	350	0.0	2.7	8.0	60.02	3.01	1	916	106	1145.9	254.3	111	0	418
6	16	167	13	18.9	209	9.9	55.9	208	5.0	41	352	0.0	2.2	8.0	60.52	3.01	1	921	106	1151.5	255.8	102	0	419
6	16	167	14	19.1	200	9.9	54.9	198	4.5	145	353	0.0	2.1	8.0	56.81	3.01	2	881	106	1107.0	244.8	97	0	420
6	16	167	15	19.5	281	10.0	54.0	271	3.8	149	348	0.0	6.0	8.0	50.13	3.01	13	799	104	1015.3	221.8	131	0	427
6	16	167	16	19.7	235	13.5	67.0	230	4.5	79	363	0.2	5.4	8.0	41.86	3.01	9	679	100	882.8	188.6	110	0	425
6	16	167	17	19.9	221	10.1	52.9	213	3.4	150	347	0.0	8.0	8.0	32.89	3.01	15	532	91	718.4	147.7	101	0	427
6	16	167	18	19.9	135	10.4	54.5	134	3.0	23	352	0.1	4.7	8.0	23.78	3.01	3	370	77	533.3	102.7	62	0	422
6	16	167	19	19.5	75	13.8	69.7	75	2.4	51	367	0.4	3.4	8.0	14.90	3.01	0	211	58	340.2	58.5	35	0	417
6	16	167	20	18.7	45	16.0	84.3	39	3.0	55	370	2.6	7.2	8.0	6.61	3.01	52	79	34	152.2	22.0	20	0	410
6	16	167	21	18.7	2	15.2	80.1	2	2.2	123	365	0.0	1.5	7.0	2.78	3.01	0	7	6	13.2	2.0	1	0	408
6	16	167	22	17.3	0	13.9	80.2	0	2.4	247	355	0.0	0.0	7.0	-6.87	3.01	0	0	0	0.0	0.0	0	0	392
6	16	167	23	16.0	0	12.8	81.5	0	2.4	251	346	0.0	0.0	6.0	-11.32	3.01	0	0	0	0.0	0.0	0	0	384
6	16	167	24	14.6	0	12.1	84.9	0	2.8	266	338	0.0	0.0	6.0	-13.78	3.01	0	0	0	0.0	0.0	0	0	378
6	17	168	1	13.2	0	11.2	87.6	0	1.9	303	330	0.0	0.0	5.0	-14.00	2.84	0	0	0	0.0	0.0	0	0	369
6	17	168	2	11.8	0	11.2	96.3	0	0.7	304	326	0.0	0.0	5.0	-12.03	2.84	0	0	0	0.0	0.0	0	0	357
6	17	168	3	10.3	0	9.8	96.3	0	0.7	230	316	0.0	0.0	4.0	-8.00	2.84	0	0	0	0.0	0.0	0	0	350
6	17	168	4	10.2	0	9.7	96.3	0	1.2	280	314	0.0	1.3	4.0	1.17	2.84	0	1	1	2.4	0.8	0	0	362
6	17	168	5	11.0	52	10.4	96.3	27	0.9	303	316	0.0	47.0	3.0	4.88	2.84	300	57	27	112.4	35.9	22	0	369
6	17	168	6	12.5	187	12.0	96.3	68	0.8	272	322	0.0	51.6	3.0	12.99	2.84	532	179	49	297.4	112.0	79	0	385
6	17	168	7	14.2	308	12.6	90.1	108	0.9	292	328	0.0	51.5	2.0	21.76	2.84	540	336	68	490.4	210.3	131	0	402
6	17	168	8	16.6	538	13.3	80.5	147	0.7	255	324	0.0	60.0	0.0	30.85	2.84	763	500	83	678.3	313.3	225	0	431
6	17	168	9	18.4	584	13.3	71.8	183	0.8	227	333	0.0	57.7	3.0	39.90	2.84	625	653	92	848.3	409.2	249	0	444
6	17	168	10	19.6	555	12.2	62.3	341	1.0	271	339	0.0	41.6	6.0	48.39	2.84	287	781	96	988.9	489.4	243	0	448
6	17	168	11	20.3	533	12.5	60.5	385	1.6	288	346	0.0	29.6	7.0	55.53	2.84	179	874	98	1090.4	547.5	237	0	450
6	17	168	12	21.2	625	11.8	55.0	395	2.4	330	341	0.0	38.9	6.0	60.05	2.84	265	925	99	1146.0	579.4	276	0	458
6	17	168	13	21.7	549	11.2	51.3	414	1.9	303	344	0.0	27.8	7.0	60.56	2.84	155	931	99	1151.8	583.0	245	0	458
6	17	168	14	21.8	467	10.1	47.3	385	1.8	293	343	0.0	19.7	8.0	56.86	2.84	98	891	98	1107.5	557.9	210	0	454
6	17	168	15	21.2	284	13.5	61.6	273	2.0	297	365	0.2	6.1	8.0	50.19	2.84	15	808	97	1016.0	506.0	132	0	439
6	17	168	16	21.0	356	10.4	50.7	302	2.2	320	344	0.0	17.3	8.0	41.92	2.84	81	688	93	883.6	430.7	160	0	442
6	17	168	17	20.5	280	10.4	52.1	247	2.4	313	344	0.0	15.7	8.0	32.95	2.84	60	540	85	719.4	338.0	125	0	434
6	17	168	18	19.8	202	10.5	55.0	168	2.9	304	344	0.0	14.4	8.0	23.83	2.84	83	376	72	534.5	235.8	90	0	425
6	17	168	19	18.7	61	10.5	59.0	61	3.0	302	355	0.0	2.0	8.0	14.96	2.84	0	215	55	341.5	135.0	28	0	411
6	17	168	20	17.6	10	11.2	66.1	10	2.6	240	363	0.0	0.0	8.0	6.67	2.84	0	82	33	153.5	51.2	5	0	402
6	17	168	21	16.5	1	11.0	69.7	1	3.4	249	359	0.0	0.0	8.0	2.84	2.84	0	7	5	13.7	4.6	0	0	396
6	17	168	22	15.4	0	11.1	75.4	0	3.6	309	357	0.0	0.0	7.0	-6.82	2.84	0	0	0	0.0	0.0	0	0	384
6	17	168	23	14.3	0	10.8	79.2	0	5.3	284	352	0.0	0.0	7.0	-11.28	2.84	0	0	0	0.0	0.0	0	0	381
6	17	168	24	13.2	0	10.2	82.1	0	5.0	237	346	0.0	0.0	7.0	-13.74	2.84	0	0	0	0.0	0.0	0	0	375
6	18	169	1	12.8	0	10.2	83.9	0	5.0	223	344	0.0	0.0	7.0	-13.97	3.40	0	0	0	0.0	0.0	0	0	373
6	18	169	2	12.4	0	9.7	83.7	0	4.3	204	340	0.0	0.0	7.0	-12.01	3.40	0	0	0	0.0	0.0	0	0	369
6	18	169	3	11.9	0	9.3	84.1	0	4.8	265	336	0.0	0.0	6.0	-7.99	3.40	0	0	0	0.0	0.0	0	0	368
6	18	169	4	11.8	0	9.8	87.6	0	3.4	284	337	0.0	0.1	6.0	1.17	3.40	0	1	1	2.4	1.0	0	0	371
6	18	169	5	12.3	31	9.7	83.9	28	3.2	252	336	0.0	4.7	6.0	4.87	3.40	30	54	30	112.4	42.1	14	0	375
6	18	169	6	13.0	81	9.6	80.2	77	3.4	289	336	0.0	5.7	6.0	12.99	3.40	17	168	58	297.2	131.1	37	0	381
6	18	169	7	14.5	231	9.6	72.3	144	3.8	297	326	0.0	27.1	6.0	21.75	3.40	236	319	82	490.1	249.0	101	0	396
6	18	169	8	16.7	419	9.5	62.2	167	3.8	241	320	0.0	50.1	3.0	30.84	3.40	491	480	100	678.0	374.0	179	0	418
6	18	169	9	18.6	493	9.3	54.6	251	4.8	249	324	0.0	44.8	5.0	39.89	3.40	378	630	112	848.0	491.1	214	0	430
6	18	169	10	20.2	544	7.7	44.6	335	5.3	265	322	0.0	39.8	6.0	48.39	3.40	280	755	118	988.7	589.2	239	0	441
6	18	169	11	21.4	570	7.4	40.2	377	5.5	56	325	0.0	35.2	7.0	55.54	3.40	234	847	121	1090.3	660.4	252	0	449
6	18	169	12	22.7	660	8.5	40.1	389	6.8	85	328	0.0	43.9	6.0	60.07	3.40	312	897	122	1146.0	699.6	290	0	458
6	18	169	13	24.0	743	8.0	35.9	317	6.3	56	324	0.0	53.5	4.0	60.59	3.40	489	903	122	1152.0	704.0	323	0	471
6	18	169	14	25.1	727	7.6	32.9	289	6.3	67	323	0.0	54.8	4.0	56.91	3.40	524	864	122	1107.8	673.5	315	0	476
6	18	169	15	25.8	690	7.8	31.9	268	8.1	153	324	0.0	56.9	4.0	50.24	3.40	549	782	119	1016.6	610.1	296	0	475
6	18	169	16	25.9	492	7.9	31.9	292	8.9	229	332	0.0	40.7	6.0	41.97	3.40	299	664	114	884.4	518.1	214	0	468
6	18	169	17	25.8	424	9.5	35.7	208	8.1	237	336	0.0	45.8	5.0	33.00	3.40	396	519	104	720.3	404.9	182	0	466
6	18	169	18	25.3	345	10.2	38.4	84	7.6	145	335	0.0	53.5	0.0	23.89	3.40	645	360	87	535.5	280.7	146	0	461
6	18	169	19	24.4	193	11.2	43.5	56	6.8	20	343	0.0	42.0	0.0	15.02	3.40	531	204	65	342.6	159.3	82	0	450
6	18	169	20	23.2	69	10.7	45.2	35	6.3	64	346	0.0	22.8	0.0	6.72	3.40	290	77	38	154.7	60.4	29	0	438
6	18	169	21	21.8	4	12.0	53.5	4	5.7	124	349	0.0	3.8	0.0	2.89	3.40	0	8	6	14.2	5.9	2	0	427
6	18	169	22	20.6	0	13.8	65.1	0	6.8	147	353	0.0	0.0	0.0	-6.78	3.40	0	0	0	0.0	0.0	0	0	416
6	18	169	23	19.4	0	13.5	68.7	0	5.7	269	349	0.0	0.0	0.0	-11.24	3.40	0	0	0	0.0	0.0	0	0	408
6	18	169	24	18.1	0	13.9	76.1	0	6.5	136	348	0.0	0.0	0.0	-13.71	3.40	0	0	0	0.0	0.0	0	0	402
6	19	170	1	17.5	0	13.0	74.9	0	6.5	274	343	0.0	0.0	0.0	-13.95	3.41	0	0	0	0.0	0.0	0	0	398
6	19	170	2	16.8	0	13.7	81.8	0	6.3	242	344	0.0	0.0	0.0	-12.00	3.41	0	0	0	0.0	0.0	0	0	394
6	19	170	3	16.2	0	13.9	86.1	0	8.1	237	343	0.0	0.0	0.0	-7.99	3.41	0	0	0	0.0	0.0	0	0	393
6	19	170	4	16.2	0	14.1	87.7	0	7.3	245	343	0.0	1.1	0.0	1.16	3.41	0	1	1	2.4	1.2	0	0	395
6	19	170	5	16.9	50	15.1	89.1	28	5.3	242	348	0.0	37.1	0.0	4.87	3.41	259	54	31	112.2	49.0	21	0	401
6	19	170	6	18.3	161	16.2	87.5	53	5.3	214	354	0.0	38.7	0.0	12.97	3.41	482	168	59	296.9	152.7	69	0	413
6	19	170	7	20.0	300	15.7	76.6	79	4.5	240	350	0.0	49.5	0.0	21.74	3.41	599	319	83	489.7	290.1	128	0	430
6	19	170	8	21.9	453	17.2	74.7	89	5.0	249	356	0.0	56.1	0.0	30.83	3.41	710	479	101	677.6	435.9	193	0	448
6	19	170	9	23.9	590	17.6	68.0	121	4.5	223	359	0.0	58.2	0.0	39.88	3.41	732	629	112	847.6	572.5	251	0	467
6	19	170	10	25.7	700	16.1	55.4	162	4.5	249	356	0.0	58.9	0.0	48.38	3.41	720	755	119	988.4	687.1	300	0	484
6	19	170	11	27.5	792	15.8	49.1	177	5.0	272	356	0.0	59.7	0.0	55.54	3.41	746	846	122	1090.1	770.3	339	0	499
6	19	170	12	29.0	839	16.7	47.5	193	6.3	246	362	0.0	59.8	0.0	60.08	3.41	745	896	123	1146.0	816.1	360	0	506
6	19	170	13	30.1	827	16.0	42.6	230	5.7	319	362	0.0	59.3	2.0	60.62	3.41	685	902	123	1152.1	821.4	355	0	516
6	19	170	14	31.0	798	15.9	40.2	201	4.1	310	363	0.0	59.4	0.0	56.95	3.41	713	863	122	1108.2	786.0	342	0	526
6	19	170	15	31.5	711	15.7	38.5	192	4.5	306	365	0.0	58.4	1.0	50.29	3.41	674	782	120	1017.1	712.1	304	0	523
6	19	170	16	31.7	600	16.5	40.0	159	5.7	296	370	0.0	56.8	0.0	42.02	3.41	658	665	114	885.1	604.9	256	0	515
6	19	170	17	31.5	462	17.0	41.9	125	6.0	300	374	0.0	53.0	0.0	33.05	3.41	618	520	104	721.1	472.9	197	0	507
6	19	170	18	30.8	315	18.3	47.2	106	7.3	280	382	0.0	45.5	0.0	23.94	3.41	515	360	88	536.4	328.1	134	0	494
6	19	170	19	29.8	173	17.8	48.5	75	6.3	282	383	0.0	32.2	2.0	15.06	3.41	380	205	65	343.6	186.5	74	0	482
6	19	170	20	28.5	63	17.2	50.3	41	5.0	318	386	0.0	17.4	2.0	6.76	3.41	186	78	38	155.7	70.9	27	0	470
6	19	170	21	27.3	1	17.5	55.3	1	4.5	319	387	0.0	2.1	3.0	2.94	3.41	0	8	6	14.6	7.0	0	0	459
6	19	170	22	26.0	0	18.4	63.0	0	4.1	294	391	0.0	0.0	3.0	-6.74	3.41	0	0	0	0.0	0.0	0	0	444
6	19	170	23	24.7	0	18.7	69.3	0	4.8	329	393	0.0	0.0	4.0	-11.20	3.41	0	0	0	0.0	0.0	0	0	438
6	19	170	24	23.4	0	18.8	75.3	0	3.8	265	393	0.0	0.0	4.0	-13.68	3.41	0	0	0	0.0	0.0	0	0	429
6	20	171	1	22.1	0	17.5	75.5	0	4.3	282	388	0.0	0.0	5.0	-13.94	3.13	0	0	0	0.0	0.0	0	0	422
6	20	171	2	20.8	0	17.5	81.7	0	4.3	257	388	0.0	0.0	5.0	-11.99	3.13	0	0	0	0.0	0.0	0	0	415
6	20	171	3	19.5	0	17.8	89.9	0	2.9	319	389	0.0	0.0	6.0	-7.99	3.13	0	0	0	0.0	0.0	0	0	405
6	20	171	4	19.5	0	18.7	94.8	0	3.2	276	396	0.0	0.0	6.0	1.15	3.13	0	1	1	2.4	0.5	0	0	413
6	20	171	5	20.0	24	19.4	96.2	24	5.0	237	402	0.0	0.0	7.0	4.85	3.13	0	55	29	111.8	25.2	11	0	417
6	20	171	6	20.0	13	19.0	93.8	13	3.8	57	403	0.0	0.0	7.0	12.96	3.13	0	172	54	296.4	78.6	7	0	417
6	20	171	7	20.4	53	19.8	96.2	53	4.1	54	403	0.1	0.9	8.0	21.72	3.13	0	326	76	489.2	148.6	26	0	421
6	20	171	8	20.4	37	20.0	97.7	37	3.6	75	407	1.2	0.0	8.0	30.81	3.13	0	488	92	677.1	222.5	20	0	420
6	20	171	9	20.7	48	19.7	93.9	48	3.6	47	407	0.3	0.0	8.0	39.86	3.13	0	640	102	847.2	291.6	26	0	422
6	20	171	10	21.0	58	19.1	89.0	58	2.4	21	404	0.0	0.0	8.0	48.36	3.13	0	767	108	988.0	349.4	31	0	424
6	20	171	11	22.0	247	19.0	83.1	242	3.2	348	394	0.0	3.6	8.0	55.53	3.13	7	859	110	1089.8	391.4	118	0	440
6	20	171	12	22.8	271	17.9	73.8	262	4.3	351	390	0.0	4.0	8.0	60.09	3.13	10	910	111	1145.9	414.6	129	0	445
6	20	171	13	24.3	485	18.2	68.8	403	3.6	332	381	0.0	19.7	8.0	60.64	3.13	94	916	111	1152.2	417.4	219	0	466
6	20	171	14	25.8	568	17.8	61.2	389	3.8	354	376	0.0	33.5	7.0	56.98	3.13	213	877	110	1108.4	399.6	251	0	480
6	20	171	15	26.9	529	17.6	56.8	348	3.4	346	377	0.0	34.8	7.0	50.33	3.13	235	796	108	1017.5	362.4	233	0	486
6	20	171	16	27.7	466	17.4	53.4	297	3.8	344	376	0.0	35.9	6.0	42.07	3.13	253	677	104	885.7	308.4	204	0	486
6	20	171	17	28.6	552	17.7	51.7	137	2.8	348	363	0.0	60.0	0.0	33.10	3.13	759	531	95	721.9	241.7	231	0	499
6	20	171	18	29.0	372	16.9	48.2	57	2.4	3	365	0.0	58.0	0.0	23.98	3.13	775	370	80	537.3	168.4	156	0	492
6	20	171	19	28.8	203	16.6	47.6	54	2.6	353	371	0.0	46.1	0.0	15.11	3.13	572	211	60	344.5	96.3	85	0	480
6	20	171	20	28.2	66	16.5	49.1	37	4.1	348	381	0.0	20.0	1.0	6.81	3.13	245	81	36	156.7	36.8	28	0	468
6	20	171	21	27.5	1	17.0	52.6	1	5.0	348	383	0.0	2.8	1.0	2.98	3.13	0	8	6	15.0	3.6	0	0	460
6	20	171	22	26.2	0	17.5	58.8	0	5.7	353	384	0.0	0.0	2.0	-6.70	3.13	0	0	0	0.0	0.0	0	0	448
6	20	171	23	25.0	0	17.4	62.9	0	7.1	325	382	0.0	0.0	3.0	-11.17	3.13	0	0	0	0.0	0.0	0	0	443
6	20	171	24	23.7	0	17.6	68.6	0	7.6	12	382	0.0	0.0	3.0	-13.66	3.13	0	0	0	0.0	0.0	0	0	436
6	21	172	1	22.1	0	17.9	77.2	0	7.3	59	381	0.0	0.0	4.0	-13.93	3.36	0	0	0	0.0	0.0	0	0	426
6	21	172	2	20.5	0	17.1	80.9	0	7.1	143	376	0.0	0.0	5.0	-12.00	3.36	0	0	0	0.0	0.0	0	0	417
6	21	172	3	18.8	0	16.5	86.3	0	5.7	249	372	0.0	0.0	5.0	-8.00	3.36	0	0	0	0.0	0.0	0	0	406
6	21	172	4	18.8	0	16.1	84.2	0	3.8	170	371	0.0	0.2	6.0	1.14	3.36	0	1	1	2.3	0.4	0	0	409
6	21	172	5	19.1	23	16.2	83.1	23	3.8	158	373	0.0	5.9	7.0	4.83	3.36	0	54	30	111.4	22.2	11	0	412
6	21	172	6	19.8	77	15.7	77.0	76	4.5	221	373	0.0	5.1	7.0	12.93	3.36	3	168	58	295.9	69.2	35	0	418
6	21	172	7	20.7	148	15.3	70.9	140	3.2	239	370	0.0	7.6	8.0	21.69	3.36	19	319	81	488.6	131.6	67	0	427
6	21	172	8	21.7	214	15.7	68.5	203	4.3	140	373	0.0	8.7	8.0	30.78	3.36	22	480	99	676.4	197.8	98	0	436
6	21	172	9	22.7	279	19.0	80.1	262	4.8	196	388	0.1	9.7	8.0	39.83	3.36	26	630	111	846.6	259.8	128	0	444
6	21	172	10	23.6	324	15.8	61.8	307	5.3	261	376	0.1	9.6	8.0	48.34	3.36	24	756	117	987.5	311.8	149	0	452
6	21	172	11	24.4	347	16.1	59.9	327	4.5	108	379	0.0	8.8	8.0	55.52	3.36	24	848	120	1089.5	349.7	160	0	458
6	21	172	12	25.1	380	16.2	57.8	356	3.6	208	380	0.0	9.8	8.0	60.09	3.36	27	899	121	1145.7	370.5	175	0	466
6	21	172	13	25.6	364	15.4	53.4	344	3.0	259	379	0.0	8.6	8.0	60.66	3.36	23	905	121	1152.2	373.1	169	0	469
6	21	172	14	26.0	355	15.7	53.2	335	2.8	279	381	0.0	9.0	8.0	57.01	3.36	24	866	120	1108.6	357.2	164	0	471
6	21	172	15	26.3	342	16.5	54.9	323	1.6	255	383	0.0	10.2	8.0	50.36	3.36	25	785	118	1017.9	323.8	157	0	474
6	21	172	16	26.2	260	19.9	68.3	251	1.9	220	401	0.3	7.0	8.0	42.10	3.36	13	668	113	886.2	275.3	120	0	468
6	21	172	17	26.1	209	16.5	55.2	201	2.2	82	386	0.0	6.7	8.0	33.14	3.36	13	523	103	722.5	215.5	96	0	464
6	21	172	18	25.6	136	19.8	70.4	135	1.7	64	402	0.6	4.7	8.0	24.02	3.36	2	363	87	538.0	149.8	63	0	457
6	21	172	19	24.8	76	20.3	76.2	76	1.7	81	405	1.7	3.3	8.0	15.14	3.36	0	207	65	345.3	85.4	35	0	448
6	21	172	20	24.4	28	20.3	77.9	28	2.4	79	408	0.2	2.0	8.0	6.84	3.36	0	79	38	157.4	32.7	13	0	443
6	21	172	21	23.8	1	20.2	80.1	1	4.5	84	404	0.0	0.4	7.0	3.01	3.36	0	8	6	15.3	3.4	0	0	438
6	21	172	22	22.1	0	18.5	80.1	0	3.8	56	392	0.0	0.0	7.0	-6.67	3.36	0	0	0	0.0	0.0	0	0	421
