Italy_Trapani
 37,917        12,5          14            1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 1615	1007	6.1	99	0	1	8	3.3	32
 1616	1008	6.8	99	2	67	8	3.3	35
 1617	1008	7.7	96	16	157	8	3.6	23
 1618	1008	8.7	89	34	249	8	2.4	55
 1619	1008	9.7	86	62	304	8	1.7	50
 1620	1008	10.4	75	53	338	8	3.1	354
 1621	1008	11.1	70	91	367	8	3.6	76
 1622	1008	11.1	83	63	335	8	3.1	53
 1623	1008	11.5	86	44	289	8	3.3	88
 1624	1008	11.6	74	30	225	8	3.3	56
 1625	1008	11.2	73	28	139	8	4.4	44
 1626	1008	10.7	74	6	47	7	6.3	51
 1627	1008	10.1	79	0	0	7	3.9	328
 1628	1008	9.8	84	0	0	7	3.6	35
 1629	1008	9.6	84	0	0	7	5.9	30
 1630	1008	9.3	82	0	0	7	7.4	57
 1631	1008	9.1	80	0	0	6	5.6	19
 1632	1008	8.8	80	0	0	6	6.3	29
 1633	1008	8.5	84	0	0	6	5.6	30
 1634	1008	8.2	84	0	0	6	4.7	18
 1635	1008	7.9	85	0	0	6	5.2	48
 1636	1008	7.7	86	0	0	5	3.1	6
 1637	1008	7.5	84	0	0	5	3.1	4
 1638	1008	7.4	84	0	0	5	4.1	77
 1639	1008	7.4	84	0	2	5	5.9	145
 1640	1008	8.6	77	69	79	5	2.7	80
 1641	1008	9.8	76	139	144	4	2.1	6
 1642	1008	9.9	86	3	177	8	2.0	7
 1643	1009	10.2	72	5	225	8	2.4	21
 1644	1009	10.8	69	66	315	8	2.5	57
 1645	1009	11.6	65	211	355	6	2.5	35
 1646	1009	12.2	61	187	332	6	3.9	40
 1647	1009	12.2	74	52	281	8	5.2	330
 1648	1009	12.3	65	106	226	6	8.1	1
 1649	1009	11.6	80	26	141	8	6.6	6
 1650	1009	11.3	68	6	48	7	6.3	42
 1651	1010	10.7	73	0	0	7	5.2	57
 1652	1010	10.4	77	0	0	7	5.9	97
 1653	1010	10.1	79	0	0	7	3.9	38
 1654	1010	9.7	81	0	0	7	3.0	50
 1655	1010	9.4	84	0	0	7	2.6	113
 1656	1011	9.1	84	0	0	6	1.8	88
 1657	1011	8.8	85	0	0	6	1.2	24
 1658	1011	8.6	85	0	0	6	1.5	317
 1659	1011	8.3	83	0	0	6	1.6	335
 1660	1011	8.2	82	0	0	6	1.3	25
 1661	1012	8.1	84	0	0	5	0.8	1
 1662	1012	8.0	89	0	0	5	0.9	15
 1663	1012	8.1	94	0	2	5	0.8	37
 1664	1012	9.2	92	43	81	5	1.4	9
 1665	1012	10.7	88	229	93	0	0.8	4
 1666	1012	12.2	77	366	118	0	0.7	348
 1667	1013	13.6	68	492	137	0	0.5	37
 1668	1013	14.7	63	525	175	0	0.7	56
 1669	1013	15.6	62	518	195	0	0.5	75
 1670	1013	16.1	57	461	199	1	0.5	9
 1671	1013	16.3	58	408	160	0	0.4	83
 1672	1013	16.2	60	295	134	0	0.5	90
 1673	1013	15.6	66	153	100	1	0.4	19
 1674	1013	14.7	70	32	47	1	0.6	23
 1675	1013	13.8	75	0	0	1	0.2	39
 1676	1013	13.2	77	0	0	2	0.2	9
 1677	1013	12.5	82	0	0	2	0.0	38
 1678	1013	11.9	85	0	0	2	0.1	46
 1679	1013	11.3	86	0	0	2	0.4	345
 1680	1013	10.7	87	0	0	3	0.4	359
 1681	1013	10.1	83	0	0	3	0.3	28
 1682	1013	9.4	89	0	0	3	0.1	23
 1683	1013	8.8	90	0	0	3	0.4	41
 1684	1013	8.4	90	0	0	3	0.5	14
 1685	1013	8.1	95	0	0	4	0.1	18
 1686	1013	7.8	100	0	0	4	0.3	9
 1687	1013	7.9	99	0	4	4	0.3	164
