#1
#Egypt_ElGouna
#27,397        33,673        5             2
#
# hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
double tab1(8760,9)
 476	1012	19.1	49	0	0	0	9.8	327
 477	1012	18.5	50	0	0	0	9.4	352
 478	1012	18.0	51	0	0	0	8.5	339
 479	1012	17.4	54	0	0	0	7.2	350
 480	1012	16.8	61	0	0	0	6.6	321
 481	1012	16.4	59	0	0	0	7.0	48
 482	1012	16.0	66	0	0	0	7.5	10
 483	1012	15.6	69	0	0	0	8.9	22
 484	1012	15.3	68	0	0	0	9.4	338
 485	1011	15.1	70	0	0	0	8.7	19
 486	1011	15.0	72	0	0	0	8.7	358
 487	1011	15.0	72	0	2	0	8.7	335
 488	1011	16.3	70	64	51	0	9.0	339
 489	1011	18.2	61	237	82	0	10.2	360
 490	1011	19.9	50	322	135	0	10.9	322
 491	1011	21.3	43	317	214	3	11.3	3
 492	1011	22.3	36	323	255	4	13.2	320
 493	1011	23.0	35	294	265	5	15.3	360
 494	1011	23.5	34	324	201	3	16.5	340
 495	1011	23.5	34	256	157	3	16.5	330
 496	1011	23.1	34	200	86	0	14.9	352
 497	1011	22.2	35	61	44	0	15.3	322
 498	1011	21.1	37	0	1	0	14.6	19
 499	1011	20.5	44	0	0	0	14.0	337
 500	1011	19.9	45	0	0	0	12.8	359
 501	1012	19.3	44	0	0	0	13.2	345
 502	1012	18.7	48	0	0	0	11.5	319
 503	1012	18.1	50	0	0	0	11.9	341
 504	1012	17.5	53	0	0	0	11.5	13
 505	1012	16.9	56	0	0	0	12.1	307
 506	1012	16.4	58	0	0	0	10.9	6
 507	1012	15.8	57	0	0	0	14.0	348
 508	1012	15.6	61	0	0	0	12.1	14
 509	1012	15.3	61	0	0	0	10.6	350
 510	1012	15.1	62	0	0	0	10.4	348
 511	1012	15.2	61	0	1	0	8.5	339
 512	1012	16.6	56	88	44	0	8.5	339
 513	1012	18.5	49	273	59	0	7.9	354
 514	1013	20.5	42	445	66	0	8.5	42
 515	1013	22.3	36	573	74	0	9.0	42
 516	1013	23.7	32	629	83	0	8.7	12
 517	1013	24.7	29	627	81	0	9.0	73
 518	1013	25.2	27	567	70	0	9.2	24
 519	1013	25.3	30	437	60	0	9.4	33
 520	1013	24.7	31	252	57	0	10.6	19
 521	1013	23.6	37	74	40	0	10.6	350
 522	1013	22.3	39	0	1	0	11.1	348
 523	1013	21.5	49	0	0	0	11.7	349
 524	1013	20.7	48	0	0	0	10.2	354
 525	1013	19.8	51	0	0	0	10.0	328
 526	1013	19.0	51	0	0	0	8.5	354
 527	1013	18.2	52	0	0	0	8.5	41
 528	1013	17.3	55	0	0	0	8.2	10
 529	1013	16.5	59	0	0	0	8.3	2
 530	1013	15.7	64	0	0	0	7.0	22
 531	1013	14.8	67	0	0	0	6.7	355
 532	1013	14.3	72	0	0	0	7.5	94
 533	1013	13.9	74	0	0	0	5.8	25
 534	1013	13.6	70	0	0	0	6.0	37
 535	1013	13.6	68	0	1	0	5.5	39
 536	1013	15.0	59	99	41	0	4.9	359
 537	1013	17.0	55	298	49	0	5.8	148
 538	1013	18.9	45	481	55	0	6.1	29
 539	1013	20.6	40	601	66	0	7.2	51
 540	1013	22.0	33	663	73	0	6.7	356
 541	1013	22.9	31	658	72	0	7.5	29
 542	1013	23.4	31	593	64	0	7.9	55
 543	1013	23.5	30	464	53	0	7.9	41
 544	1013	22.9	31	282	48	0	7.2	37
 545	1013	21.8	29	88	36	0	7.0	145
 546	1013	20.5	32	0	1	0	5.6	138
 547	1013	19.6	35	0	0	0	4.3	302
 548	1013	18.7	35	0	0	0	3.4	317
 549	1013	17.8	36	0	0	0	3.2	297
 550	1013	16.9	38	0	0	0	2.3	317
 551	1013	16.0	41	0	0	0	2.4	300
