Chemnitz DWD normal
 50,8          12,867        418           1 

 hy	 p	 Ta	 RH	G_Bh	G_Dh	N	 FF	 DD
 353	978	-2.3	59	0	0	0	2.0	110
 354	978	-3.5	64	0	0	0	2.0	100
 355	978	-4.4	70	0	0	0	4.0	120
 356	977	-4.3	72	0	0	0	6.0	160
 357	977	-3.8	68	0	0	0	5.0	160
 358	977	-3.8	66	0	0	0	4.0	140
 359	977	-3.9	65	0	0	0	4.0	150
 360	977	-4.5	67	0	0	0	2.0	150
 361	977	-5.0	71	0	0	0	3.0	150
 362	977	-5.3	68	0	0	0	2.0	140
 363	976	-5.7	71	0	0	0	3.0	120
 364	976	-6.0	70	0	0	0	2.0	110
 365	976	-5.4	68	0	0	0	3.0	160
 366	975	-5.1	67	0	0	0	5.0	160
 367	975	-5.1	64	0	0	0	6.0	150
 368	975	-5.0	62	0	0	0	3.0	160
 369	975	-4.8	64	17	22	0	5.0	160
 370	975	-3.6	61	128	39	0	1.0	160
 371	976	-2.1	54	217	44	0	2.0	170
 372	975	-0.9	48	203	56	0	3.0	150
 373	974	-0.8	47	211	81	0	4.0	150
 374	974	-1.2	49	161	56	0	5.0	150
 375	974	-0.3	50	119	39	0	4.0	110
 376	974	-0.6	47	36	19	0	3.0	150
 377	974	-3.0	58	0	0	0	4.0	140
 378	974	-4.5	65	0	0	0	4.0	140
 379	974	-5.5	71	0	0	0	2.0	130
 380	974	-5.5	73	0	0	0	3.0	150
 381	973	-6.0	76	0	0	0	2.0	120
 382	973	-6.0	77	0	0	0	2.0	90
 383	973	-6.1	79	0	0	0	2.0	110
 384	973	-5.8	77	0	0	0	3.0	120
 385	973	-6.0	77	0	0	0	4.0	140
 386	972	-5.8	78	0	0	0	3.0	150
 387	972	-6.0	79	0	0	0	3.0	140
 388	972	-6.0	83	0	0	0	4.0	160
 389	971	-5.8	85	0	0	0	4.0	150
 390	971	-5.6	82	0	0	0	4.0	160
 391	970	-5.2	83	0	0	0	6.0	150
 392	971	-5.1	83	0	0	0	4.0	160
 393	970	-4.8	83	17	28	0	5.0	150
 394	970	-3.8	77	114	47	0	6.0	150
 395	971	-2.4	72	197	56	0	6.0	160
 396	971	-1.3	69	233	58	0	1.0	240
 397	970	-0.2	66	219	58	0	4.0	170
 398	970	0.1	64	172	53	0	5.0	150
 399	970	-0.2	65	111	42	0	4.0	150
 400	970	-0.9	67	33	22	0	4.0	140
 401	970	-2.5	72	0	0	0	4.0	160
 402	971	-3.6	77	0	0	1	4.0	160
 403	971	-4.0	79	0	0	1	4.0	160
 404	971	-4.3	80	0	0	1	3.0	150
 405	971	-4.5	81	0	0	1	3.0	150
 406	971	-4.5	81	0	0	2	2.0	160
 407	971	-4.9	83	0	0	2	1.0	150
 408	971	-4.5	80	0	0	2	4.0	160
 409	971	-4.7	81	0	0	2	4.0	150
 410	971	-4.9	83	0	0	3	4.0	150
 411	971	-5.0	83	0	0	3	5.0	140
 412	971	-5.2	84	0	0	3	5.0	140
 413	971	-5.3	84	0	0	3	4.0	140
 414	971	-5.6	84	0	0	4	4.0	140
 415	971	-5.4	84	0	0	4	4.0	140
 416	971	-5.5	86	0	0	4	4.0	150
 417	971	-5.8	85	11	39	4	2.0	140
 418	971	-4.9	84	50	58	4	2.0	160
 419	971	-3.4	78	161	94	2	2.0	140
 420	971	-1.9	73	133	119	4	2.0	170
 421	971	-0.9	73	94	136	6	3.0	150
 422	971	-1.9	74	3	117	8	3.0	150
 423	971	-2.4	76	0	58	8	3.0	140
 424	971	-2.7	77	0	19	8	3.0	140
 425	971	-2.9	79	0	0	7	2.0	140
